--- Configuration ---
P_BEAM_WIDTH: 262144
P_EVALUATION: 3
P_SLICE: 2
P_THRESHOLD: 20
P_SN: 7
P_EN: 15
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=3/72, rid=1, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=6/72, rid=2, fid=12
depth:   2, queue: pq.size=3, pmode=0, max:score=8/72, rid=0, fid=7
depth:   3, queue: pq.size=3, pmode=0, max:score=9/72, rid=45, fid=0
depth:   4, queue: pq.size=3, pmode=0, max:score=11/72, rid=42, fid=22
depth:   5, queue: pq.size=3, pmode=0, max:score=12/72, rid=23, fid=82
depth:   6, queue: pq.size=3, pmode=0, max:score=14/72, rid=3, fid=20
depth:   7, queue: pq.size=3, pmode=0, max:score=16/72, rid=25, fid=7
depth:   8, queue: pq.size=3, pmode=0, max:score=17/72, rid=23, fid=23
depth:   9, queue: pq.size=3, pmode=0, max:score=19/72, rid=21, fid=4655
depth:  10, queue: pq.size=3, pmode=0, max:score=20/72, rid=13, fid=0
depth:  11, queue: pq.size=3, pmode=0, max:score=21/72, rid=17, fid=7
depth:  12, queue: pq.size=3, pmode=0, max:score=23/72, rid=26, fid=8916
depth:  13, queue: pq.size=3, pmode=0, max:score=24/72, rid=35, fid=1
depth:  14, queue: pq.size=3, pmode=0, max:score=26/72, rid=28, fid=17
depth:  15, queue: pq.size=3, pmode=0, max:score=26/72, rid=39, fid=1
depth:  16, queue: pq.size=3, pmode=0, max:score=28/72, rid=21, fid=15151
depth:  17, queue: pq.size=3, pmode=0, max:score=29/72, rid=16, fid=34
depth:  18, queue: pq.size=3, pmode=0, max:score=30/72, rid=19, fid=1087
depth:  19, queue: pq.size=3, pmode=0, max:score=32/72, rid=33, fid=4147
depth:  20, queue: pq.size=3, pmode=1, max:score=33/72, rid=407, fid=25450
depth:  21, queue: pq.size=3, pmode=1, max:score=34/72, rid=451, fid=0
depth:  22, queue: pq.size=3, pmode=1, max:score=35/72, rid=498, fid=17
depth:  23, queue: pq.size=3, pmode=1, max:score=37/72, rid=313, fid=427
depth:  24, queue: pq.size=3, pmode=1, max:score=38/72, rid=125, fid=6600
depth:  25, queue: pq.size=3, pmode=1, max:score=39/72, rid=192, fid=725
depth:  26, queue: pq.size=3, pmode=1, max:score=40/72, rid=140, fid=10109
depth:  27, queue: pq.size=3, pmode=1, max:score=42/72, rid=248, fid=151
depth:  28, queue: pq.size=3, pmode=1, max:score=43/72, rid=248, fid=3481
depth:  29, queue: pq.size=3, pmode=1, max:score=44/72, rid=309, fid=25
depth:  30, queue: pq.size=3, pmode=1, max:score=45/72, rid=32, fid=361
depth:  31, queue: pq.size=3, pmode=1, max:score=46/72, rid=415, fid=1145
depth:  32, queue: pq.size=3, pmode=1, max:score=48/72, rid=424, fid=3946
depth:  33, queue: pq.size=3, pmode=1, max:score=49/72, rid=424, fid=17695
depth:  34, queue: pq.size=3, pmode=1, max:score=50/72, rid=398, fid=21490
depth:  35, queue: pq.size=3, pmode=1, max:score=51/72, rid=398, fid=104045
depth:  36, queue: pq.size=3, pmode=1, max:score=52/72, rid=155, fid=22
depth:  37, queue: pq.size=3, pmode=1, max:score=53/72, rid=134, fid=83
depth:  38, queue: pq.size=3, pmode=1, max:score=53/72, rid=298, fid=43
depth:  39, queue: pq.size=3, pmode=1, max:score=54/72, rid=122, fid=16952
depth:  40, queue: pq.size=3, pmode=1, max:score=55/72, rid=71, fid=2723
depth:  41, queue: pq.size=3, pmode=1, max:score=56/72, rid=37, fid=876
depth:  42, queue: pq.size=3, pmode=1, max:score=57/72, rid=71, fid=148
depth:  43, queue: pq.size=3, pmode=1, max:score=58/72, rid=443, fid=77
depth:  44, queue: pq.size=3, pmode=1, max:score=58/72, rid=44, fid=0
depth:  45, queue: pq.size=3, pmode=1, max:score=60/72, rid=443, fid=7010
depth:  46, queue: pq.size=3, pmode=1, max:score=61/72, rid=443, fid=253
depth:  47, queue: pq.size=3, pmode=1, max:score=62/72, rid=93, fid=804
depth:  48, queue: pq.size=3, pmode=1, max:score=63/72, rid=93, fid=4201
depth:  49, queue: pq.size=3, pmode=1, max:score=63/72, rid=94, fid=1700
depth:  50, queue: pq.size=3, pmode=1, max:score=64/72, rid=92, fid=1060
depth:  51, queue: pq.size=3, pmode=1, max:score=64/72, rid=220, fid=169
depth:  52, queue: pq.size=3, pmode=1, max:score=65/72, rid=337, fid=107571
depth:  53, queue: pq.size=3, pmode=1, max:score=65/72, rid=183, fid=212560
depth:  54, queue: pq.size=3, pmode=1, max:score=66/72, rid=487, fid=1517
depth:  55, queue: pq.size=3, pmode=1, max:score=67/72, rid=487, fid=26
depth:  56, queue: pq.size=3, pmode=1, max:score=67/72, rid=487, fid=17361
depth:  57, queue: pq.size=3, pmode=1, max:score=68/72, rid=322, fid=1710
depth:  58, queue: pq.size=3, pmode=1, max:score=68/72, rid=322, fid=144461
depth:  59, queue: pq.size=3, pmode=1, max:score=69/72, rid=360, fid=6231
depth:  60, queue: pq.size=3, pmode=1, max:score=69/72, rid=65, fid=2
depth:  61, queue: pq.size=3, pmode=1, max:score=69/72, rid=23, fid=6288
depth:  62, queue: pq.size=3, pmode=1, max:score=70/72, rid=201, fid=211434
depth:  63, queue: pq.size=3, pmode=1, max:score=70/72, rid=99, fid=78
depth:  64, queue: pq.size=3, pmode=1, max:score=70/72, rid=2, fid=10094
depth:  65, queue: pq.size=3, pmode=1, max:score=71/72, rid=136, fid=14894
depth:  66, queue: pq.size=3, pmode=1, max:score=71/72, rid=62, fid=52
depth:  67, queue: pq.size=3, pmode=1, max:score=72/72, rid=146, fid=1829
result size: 68


--- Performance ---
Total Execution Time: 46.851 sec
