--- Configuration ---
P_BEAM_WIDTH: 262144
P_EVALUATION: 3
P_SLICE: 1
P_THRESHOLD: 16
P_SN: 3
P_EN: 12
---------------------

start algo2_1
depth:   0, queue: pq.size=3, pmode=0, max:score=7/72, rid=372, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=10/72, rid=351, fid=4
depth:   2, queue: pq.size=3, pmode=0, max:score=12/72, rid=372, fid=524
depth:   3, queue: pq.size=3, pmode=0, max:score=15/72, rid=372, fid=3999
depth:   4, queue: pq.size=3, pmode=0, max:score=16/72, rid=372, fid=17233
depth:   5, queue: pq.size=3, pmode=0, max:score=18/72, rid=312, fid=973
depth:   6, queue: pq.size=3, pmode=0, max:score=21/72, rid=379, fid=16
depth:   7, queue: pq.size=3, pmode=0, max:score=23/72, rid=379, fid=64
depth:   8, queue: pq.size=3, pmode=0, max:score=25/72, rid=379, fid=729
depth:   9, queue: pq.size=3, pmode=0, max:score=26/72, rid=292, fid=384
depth:  10, queue: pq.size=3, pmode=0, max:score=27/72, rid=292, fid=1262
depth:  11, queue: pq.size=3, pmode=0, max:score=29/72, rid=293, fid=529
depth:  12, queue: pq.size=3, pmode=0, max:score=30/72, rid=258, fid=266
depth:  13, queue: pq.size=3, pmode=0, max:score=32/72, rid=74, fid=11513
depth:  14, queue: pq.size=3, pmode=0, max:score=33/72, rid=74, fid=22848
depth:  15, queue: pq.size=3, pmode=0, max:score=35/72, rid=187, fid=11545
depth:  16, queue: pq.size=3, pmode=1, max:score=35/72, rid=149, fid=341
depth:  17, queue: pq.size=3, pmode=1, max:score=37/72, rid=423, fid=25
depth:  18, queue: pq.size=3, pmode=1, max:score=38/72, rid=423, fid=385
depth:  19, queue: pq.size=3, pmode=1, max:score=39/72, rid=129, fid=291
depth:  20, queue: pq.size=3, pmode=1, max:score=40/72, rid=129, fid=824
depth:  21, queue: pq.size=3, pmode=1, max:score=42/72, rid=229, fid=223
depth:  22, queue: pq.size=3, pmode=1, max:score=42/72, rid=60, fid=291
depth:  23, queue: pq.size=3, pmode=1, max:score=44/72, rid=20, fid=25010
depth:  24, queue: pq.size=3, pmode=1, max:score=45/72, rid=423, fid=785
depth:  25, queue: pq.size=3, pmode=1, max:score=46/72, rid=349, fid=106363
depth:  26, queue: pq.size=3, pmode=1, max:score=46/72, rid=50, fid=620
depth:  27, queue: pq.size=3, pmode=1, max:score=47/72, rid=202, fid=2324
depth:  28, queue: pq.size=3, pmode=1, max:score=48/72, rid=116, fid=434
depth:  29, queue: pq.size=3, pmode=1, max:score=49/72, rid=116, fid=496
depth:  30, queue: pq.size=3, pmode=1, max:score=50/72, rid=381, fid=46433
depth:  31, queue: pq.size=3, pmode=1, max:score=51/72, rid=280, fid=191
depth:  32, queue: pq.size=3, pmode=1, max:score=52/72, rid=199, fid=279
depth:  33, queue: pq.size=3, pmode=1, max:score=53/72, rid=183, fid=130
depth:  34, queue: pq.size=3, pmode=1, max:score=54/72, rid=348, fid=81
depth:  35, queue: pq.size=3, pmode=1, max:score=55/72, rid=36, fid=152
depth:  36, queue: pq.size=3, pmode=1, max:score=55/72, rid=70, fid=12
depth:  37, queue: pq.size=3, pmode=1, max:score=56/72, rid=98, fid=20249
depth:  38, queue: pq.size=3, pmode=1, max:score=57/72, rid=17, fid=4228
depth:  39, queue: pq.size=3, pmode=1, max:score=58/72, rid=65, fid=157
depth:  40, queue: pq.size=3, pmode=1, max:score=58/72, rid=65, fid=46803
depth:  41, queue: pq.size=3, pmode=1, max:score=60/72, rid=394, fid=5791
depth:  42, queue: pq.size=3, pmode=1, max:score=60/72, rid=444, fid=7709
depth:  43, queue: pq.size=3, pmode=1, max:score=61/72, rid=498, fid=261210
depth:  44, queue: pq.size=3, pmode=1, max:score=62/72, rid=118, fid=905
depth:  45, queue: pq.size=3, pmode=1, max:score=63/72, rid=444, fid=724
depth:  46, queue: pq.size=3, pmode=1, max:score=63/72, rid=50, fid=269
depth:  47, queue: pq.size=3, pmode=1, max:score=64/72, rid=285, fid=4526
depth:  48, queue: pq.size=3, pmode=1, max:score=64/72, rid=164, fid=187
depth:  49, queue: pq.size=3, pmode=1, max:score=65/72, rid=163, fid=4933
depth:  50, queue: pq.size=3, pmode=1, max:score=66/72, rid=171, fid=1471
depth:  51, queue: pq.size=3, pmode=1, max:score=66/72, rid=39, fid=25500
depth:  52, queue: pq.size=3, pmode=1, max:score=67/72, rid=337, fid=160
depth:  53, queue: pq.size=3, pmode=1, max:score=67/72, rid=337, fid=3315
depth:  54, queue: pq.size=3, pmode=1, max:score=68/72, rid=446, fid=853
depth:  55, queue: pq.size=3, pmode=1, max:score=68/72, rid=145, fid=157353
depth:  56, queue: pq.size=3, pmode=1, max:score=68/72, rid=93, fid=4331
depth:  57, queue: pq.size=3, pmode=1, max:score=69/72, rid=352, fid=10917
depth:  58, queue: pq.size=3, pmode=1, max:score=70/72, rid=449, fid=99
depth:  59, queue: pq.size=3, pmode=1, max:score=70/72, rid=392, fid=32
depth:  60, queue: pq.size=3, pmode=1, max:score=70/72, rid=0, fid=6769
depth:  61, queue: pq.size=3, pmode=1, max:score=70/72, rid=80, fid=8630
depth:  62, queue: pq.size=3, pmode=1, max:score=71/72, rid=478, fid=173463
depth:  63, queue: pq.size=3, pmode=1, max:score=71/72, rid=490, fid=37
depth:  64, queue: pq.size=3, pmode=1, max:score=72/72, rid=211, fid=3166
result size: 65


--- Performance ---
Total Execution Time: 53.853 sec
