--- Configuration ---
P_BEAM_WIDTH: 262144
P_EVALUATION: 3
P_SLICE: 1
P_THRESHOLD: 22
P_SN: 7
P_EN: 10
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=5/72, rid=42, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=3, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=13, fid=2
depth:   3, queue: pq.size=3, pmode=0, max:score=11/72, rid=75, fid=1
depth:   4, queue: pq.size=3, pmode=0, max:score=14/72, rid=33, fid=0
depth:   5, queue: pq.size=3, pmode=0, max:score=15/72, rid=28, fid=40
depth:   6, queue: pq.size=3, pmode=0, max:score=17/72, rid=22, fid=59
depth:   7, queue: pq.size=3, pmode=0, max:score=18/72, rid=74, fid=46
depth:   8, queue: pq.size=3, pmode=0, max:score=20/72, rid=36, fid=175
depth:   9, queue: pq.size=3, pmode=0, max:score=21/72, rid=16, fid=29
depth:  10, queue: pq.size=3, pmode=0, max:score=22/72, rid=15, fid=92
depth:  11, queue: pq.size=3, pmode=0, max:score=24/72, rid=12, fid=277
depth:  12, queue: pq.size=3, pmode=0, max:score=25/72, rid=58, fid=202488
depth:  13, queue: pq.size=3, pmode=0, max:score=27/72, rid=48, fid=52
depth:  14, queue: pq.size=3, pmode=0, max:score=28/72, rid=7, fid=693
depth:  15, queue: pq.size=3, pmode=0, max:score=30/72, rid=45, fid=1998
depth:  16, queue: pq.size=3, pmode=0, max:score=30/72, rid=68, fid=1397
depth:  17, queue: pq.size=3, pmode=0, max:score=32/72, rid=57, fid=14
depth:  18, queue: pq.size=3, pmode=0, max:score=33/72, rid=1, fid=59669
depth:  19, queue: pq.size=3, pmode=0, max:score=34/72, rid=52, fid=331
depth:  20, queue: pq.size=3, pmode=0, max:score=35/72, rid=25, fid=55778
depth:  21, queue: pq.size=3, pmode=0, max:score=36/72, rid=3, fid=0
depth:  22, queue: pq.size=3, pmode=1, max:score=37/72, rid=331, fid=1001
depth:  23, queue: pq.size=3, pmode=1, max:score=38/72, rid=345, fid=32
depth:  24, queue: pq.size=3, pmode=1, max:score=39/72, rid=369, fid=959
depth:  25, queue: pq.size=3, pmode=1, max:score=40/72, rid=260, fid=3394
depth:  26, queue: pq.size=3, pmode=1, max:score=41/72, rid=60, fid=68
depth:  27, queue: pq.size=3, pmode=1, max:score=43/72, rid=218, fid=1427
depth:  28, queue: pq.size=3, pmode=1, max:score=45/72, rid=300, fid=22595
depth:  29, queue: pq.size=3, pmode=1, max:score=46/72, rid=4, fid=4
depth:  30, queue: pq.size=3, pmode=1, max:score=47/72, rid=4, fid=35
depth:  31, queue: pq.size=3, pmode=1, max:score=48/72, rid=168, fid=7181
depth:  32, queue: pq.size=3, pmode=1, max:score=49/72, rid=234, fid=24391
depth:  33, queue: pq.size=3, pmode=1, max:score=50/72, rid=301, fid=410
depth:  34, queue: pq.size=3, pmode=1, max:score=51/72, rid=234, fid=17462
depth:  35, queue: pq.size=3, pmode=1, max:score=52/72, rid=301, fid=1136
depth:  36, queue: pq.size=3, pmode=1, max:score=52/72, rid=220, fid=10130
depth:  37, queue: pq.size=3, pmode=1, max:score=53/72, rid=362, fid=44873
depth:  38, queue: pq.size=3, pmode=1, max:score=54/72, rid=189, fid=1129
depth:  39, queue: pq.size=3, pmode=1, max:score=55/72, rid=353, fid=13
depth:  40, queue: pq.size=3, pmode=1, max:score=55/72, rid=47, fid=0
depth:  41, queue: pq.size=3, pmode=1, max:score=56/72, rid=353, fid=44465
depth:  42, queue: pq.size=3, pmode=1, max:score=57/72, rid=299, fid=80
depth:  43, queue: pq.size=3, pmode=1, max:score=58/72, rid=327, fid=19379
depth:  44, queue: pq.size=3, pmode=1, max:score=58/72, rid=220, fid=1
depth:  45, queue: pq.size=3, pmode=1, max:score=59/72, rid=387, fid=39534
depth:  46, queue: pq.size=3, pmode=1, max:score=60/72, rid=127, fid=63
depth:  47, queue: pq.size=3, pmode=1, max:score=61/72, rid=155, fid=8823
depth:  48, queue: pq.size=3, pmode=1, max:score=61/72, rid=145, fid=73715
depth:  49, queue: pq.size=3, pmode=1, max:score=62/72, rid=342, fid=60
depth:  50, queue: pq.size=3, pmode=1, max:score=62/72, rid=57, fid=5
depth:  51, queue: pq.size=3, pmode=1, max:score=63/72, rid=248, fid=574
depth:  52, queue: pq.size=3, pmode=1, max:score=63/72, rid=12, fid=0
depth:  53, queue: pq.size=3, pmode=1, max:score=64/72, rid=162, fid=652
depth:  54, queue: pq.size=3, pmode=1, max:score=64/72, rid=38, fid=109
depth:  55, queue: pq.size=3, pmode=1, max:score=65/72, rid=18, fid=4121
depth:  56, queue: pq.size=3, pmode=1, max:score=65/72, rid=57, fid=244639
depth:  57, queue: pq.size=3, pmode=1, max:score=66/72, rid=152, fid=2146
depth:  58, queue: pq.size=3, pmode=1, max:score=66/72, rid=50, fid=43
depth:  59, queue: pq.size=3, pmode=1, max:score=67/72, rid=185, fid=2712
depth:  60, queue: pq.size=3, pmode=1, max:score=67/72, rid=275, fid=48
depth:  61, queue: pq.size=3, pmode=1, max:score=68/72, rid=134, fid=13127
depth:  62, queue: pq.size=3, pmode=1, max:score=69/72, rid=187, fid=115884
depth:  63, queue: pq.size=3, pmode=1, max:score=69/72, rid=310, fid=18
depth:  64, queue: pq.size=3, pmode=1, max:score=69/72, rid=28, fid=291
depth:  65, queue: pq.size=3, pmode=1, max:score=70/72, rid=465, fid=5868
depth:  66, queue: pq.size=3, pmode=1, max:score=70/72, rid=87, fid=33
depth:  67, queue: pq.size=3, pmode=1, max:score=70/72, rid=157, fid=666
depth:  68, queue: pq.size=3, pmode=1, max:score=71/72, rid=159, fid=31326
depth:  69, queue: pq.size=3, pmode=1, max:score=71/72, rid=15, fid=2
depth:  70, queue: pq.size=3, pmode=1, max:score=71/72, rid=8, fid=545
depth:  71, queue: pq.size=3, pmode=1, max:score=72/72, rid=313, fid=19474
result size: 72


--- Performance ---
Total Execution Time: 49.228 sec
