--- Configuration ---
P_BEAM_WIDTH: 262144
P_EVALUATION: 3
P_SLICE: 2
P_THRESHOLD: 24
P_SN: 3
P_EN: 14
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=146, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=122, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=10/72, rid=180, fid=5477
depth:   3, queue: pq.size=3, pmode=0, max:score=12/72, rid=180, fid=1034
depth:   4, queue: pq.size=3, pmode=0, max:score=14/72, rid=174, fid=97
depth:   5, queue: pq.size=3, pmode=0, max:score=17/72, rid=174, fid=1255
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=174, fid=2089
depth:   7, queue: pq.size=3, pmode=0, max:score=20/72, rid=98, fid=2
depth:   8, queue: pq.size=3, pmode=0, max:score=22/72, rid=68, fid=21
depth:   9, queue: pq.size=3, pmode=0, max:score=23/72, rid=125, fid=10129
depth:  10, queue: pq.size=3, pmode=0, max:score=25/72, rid=175, fid=2973
depth:  11, queue: pq.size=3, pmode=0, max:score=26/72, rid=175, fid=19631
depth:  12, queue: pq.size=3, pmode=0, max:score=27/72, rid=101, fid=94
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=135, fid=113
depth:  14, queue: pq.size=3, pmode=0, max:score=30/72, rid=129, fid=0
depth:  15, queue: pq.size=3, pmode=0, max:score=32/72, rid=109, fid=27506
depth:  16, queue: pq.size=3, pmode=0, max:score=33/72, rid=134, fid=42732
depth:  17, queue: pq.size=3, pmode=0, max:score=35/72, rid=161, fid=303
depth:  18, queue: pq.size=3, pmode=0, max:score=36/72, rid=16, fid=2
depth:  19, queue: pq.size=3, pmode=0, max:score=37/72, rid=28, fid=1184
depth:  20, queue: pq.size=3, pmode=0, max:score=38/72, rid=97, fid=1339
depth:  21, queue: pq.size=3, pmode=0, max:score=39/72, rid=107, fid=3
depth:  22, queue: pq.size=3, pmode=0, max:score=41/72, rid=61, fid=9524
depth:  23, queue: pq.size=3, pmode=0, max:score=42/72, rid=135, fid=1
depth:  24, queue: pq.size=3, pmode=1, max:score=41/72, rid=81, fid=497
depth:  25, queue: pq.size=3, pmode=1, max:score=43/72, rid=56, fid=27271
depth:  26, queue: pq.size=3, pmode=1, max:score=44/72, rid=227, fid=1673
depth:  27, queue: pq.size=3, pmode=1, max:score=45/72, rid=227, fid=7746
depth:  28, queue: pq.size=3, pmode=1, max:score=46/72, rid=237, fid=144
depth:  29, queue: pq.size=3, pmode=1, max:score=47/72, rid=237, fid=454
depth:  30, queue: pq.size=3, pmode=1, max:score=49/72, rid=237, fid=1539
depth:  31, queue: pq.size=3, pmode=1, max:score=50/72, rid=237, fid=298
depth:  32, queue: pq.size=3, pmode=1, max:score=51/72, rid=164, fid=2223
depth:  33, queue: pq.size=3, pmode=1, max:score=51/72, rid=218, fid=7880
depth:  34, queue: pq.size=3, pmode=1, max:score=52/72, rid=104, fid=1317
depth:  35, queue: pq.size=3, pmode=1, max:score=53/72, rid=366, fid=252556
depth:  36, queue: pq.size=3, pmode=1, max:score=54/72, rid=412, fid=89
depth:  37, queue: pq.size=3, pmode=1, max:score=55/72, rid=412, fid=86
depth:  38, queue: pq.size=3, pmode=1, max:score=55/72, rid=82, fid=5141
depth:  39, queue: pq.size=3, pmode=1, max:score=56/72, rid=412, fid=85630
depth:  40, queue: pq.size=3, pmode=1, max:score=57/72, rid=19, fid=43780
depth:  41, queue: pq.size=3, pmode=1, max:score=58/72, rid=83, fid=14097
depth:  42, queue: pq.size=3, pmode=1, max:score=58/72, rid=162, fid=15685
depth:  43, queue: pq.size=3, pmode=1, max:score=59/72, rid=19, fid=72826
depth:  44, queue: pq.size=3, pmode=1, max:score=60/72, rid=152, fid=18344
depth:  45, queue: pq.size=3, pmode=1, max:score=60/72, rid=53, fid=1785
depth:  46, queue: pq.size=3, pmode=1, max:score=61/72, rid=48, fid=84882
depth:  47, queue: pq.size=3, pmode=1, max:score=62/72, rid=152, fid=20073
depth:  48, queue: pq.size=3, pmode=1, max:score=62/72, rid=316, fid=640
depth:  49, queue: pq.size=3, pmode=1, max:score=63/72, rid=379, fid=160282
depth:  50, queue: pq.size=3, pmode=1, max:score=63/72, rid=59, fid=1818
