--- Configuration ---
P_SN: 2
P_EN: 12
P_SLICE: 64
P_BEAM_WIDTH: 262144
P_THRESHOLD: 22
P_EVALUATION: 2
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=4/72, rid=7, fid=0
depth:   1, queue: pq.size=1, pmode=0, max:score=5/72, rid=11, fid=0
depth:   2, queue: pq.size=2, pmode=0, max:score=5/72, rid=4, fid=8
depth:   3, queue: pq.size=3, pmode=0, max:score=6/72, rid=4, fid=71
depth:   4, queue: pq.size=3, pmode=0, max:score=7/72, rid=7, fid=139
depth:   5, queue: pq.size=3, pmode=0, max:score=8/72, rid=8, fid=207
depth:   6, queue: pq.size=3, pmode=0, max:score=10/72, rid=8, fid=6
depth:   7, queue: pq.size=3, pmode=0, max:score=11/72, rid=8, fid=98
depth:   8, queue: pq.size=3, pmode=0, max:score=12/72, rid=8, fid=50
depth:   9, queue: pq.size=3, pmode=0, max:score=13/72, rid=2, fid=0
depth:  10, queue: pq.size=3, pmode=0, max:score=13/72, rid=8, fid=1566
depth:  11, queue: pq.size=3, pmode=0, max:score=14/72, rid=5, fid=5281
depth:  12, queue: pq.size=3, pmode=0, max:score=15/72, rid=9, fid=0
depth:  13, queue: pq.size=3, pmode=0, max:score=16/72, rid=5, fid=10
depth:  14, queue: pq.size=3, pmode=0, max:score=17/72, rid=8, fid=27
depth:  15, queue: pq.size=3, pmode=0, max:score=17/72, rid=0, fid=1
depth:  16, queue: pq.size=3, pmode=0, max:score=19/72, rid=10, fid=304
depth:  17, queue: pq.size=3, pmode=0, max:score=19/72, rid=10, fid=392
depth:  18, queue: pq.size=3, pmode=0, max:score=19/72, rid=10, fid=4136
depth:  19, queue: pq.size=3, pmode=0, max:score=20/72, rid=7, fid=1562
depth:  20, queue: pq.size=3, pmode=0, max:score=21/72, rid=4, fid=577
depth:  21, queue: pq.size=3, pmode=0, max:score=22/72, rid=2, fid=118
depth:  22, queue: pq.size=3, pmode=1, max:score=22/72, rid=284, fid=108
depth:  23, queue: pq.size=3, pmode=1, max:score=24/72, rid=317, fid=4975
depth:  24, queue: pq.size=3, pmode=1, max:score=26/72, rid=410, fid=111697
depth:  25, queue: pq.size=3, pmode=1, max:score=27/72, rid=446, fid=2669
depth:  26, queue: pq.size=3, pmode=1, max:score=29/72, rid=359, fid=60715
depth:  27, queue: pq.size=3, pmode=1, max:score=31/72, rid=483, fid=35927
depth:  28, queue: pq.size=3, pmode=1, max:score=33/72, rid=230, fid=0
depth:  29, queue: pq.size=3, pmode=1, max:score=34/72, rid=214, fid=0
depth:  30, queue: pq.size=3, pmode=1, max:score=35/72, rid=348, fid=142
depth:  31, queue: pq.size=3, pmode=1, max:score=36/72, rid=333, fid=47
depth:  32, queue: pq.size=3, pmode=1, max:score=38/72, rid=365, fid=220
depth:  33, queue: pq.size=3, pmode=1, max:score=40/72, rid=365, fid=1
depth:  34, queue: pq.size=3, pmode=1, max:score=41/72, rid=365, fid=5588
depth:  35, queue: pq.size=3, pmode=1, max:score=42/72, rid=201, fid=13
depth:  36, queue: pq.size=3, pmode=1, max:score=43/72, rid=365, fid=895
depth:  37, queue: pq.size=3, pmode=1, max:score=44/72, rid=276, fid=141
depth:  38, queue: pq.size=3, pmode=1, max:score=45/72, rid=451, fid=2755
depth:  39, queue: pq.size=3, pmode=1, max:score=47/72, rid=451, fid=677
depth:  40, queue: pq.size=3, pmode=1, max:score=48/72, rid=451, fid=1653
depth:  41, queue: pq.size=3, pmode=1, max:score=49/72, rid=102, fid=8
depth:  42, queue: pq.size=3, pmode=1, max:score=50/72, rid=100, fid=1325
depth:  43, queue: pq.size=3, pmode=1, max:score=51/72, rid=100, fid=11884
depth:  44, queue: pq.size=3, pmode=1, max:score=51/72, rid=97, fid=19
depth:  45, queue: pq.size=3, pmode=1, max:score=52/72, rid=365, fid=1727
depth:  46, queue: pq.size=3, pmode=1, max:score=53/72, rid=35, fid=166009
depth:  47, queue: pq.size=3, pmode=1, max:score=54/72, rid=58, fid=24
depth:  48, queue: pq.size=3, pmode=1, max:score=55/72, rid=183, fid=2
depth:  49, queue: pq.size=3, pmode=1, max:score=55/72, rid=179, fid=98343
depth:  50, queue: pq.size=3, pmode=1, max:score=56/72, rid=183, fid=118
depth:  51, queue: pq.size=3, pmode=1, max:score=57/72, rid=288, fid=84387
depth:  52, queue: pq.size=3, pmode=1, max:score=58/72, rid=80, fid=7177
depth:  53, queue: pq.size=3, pmode=1, max:score=59/72, rid=288, fid=5356
depth:  54, queue: pq.size=3, pmode=1, max:score=60/72, rid=116, fid=4529
depth:  55, queue: pq.size=3, pmode=1, max:score=60/72, rid=296, fid=3
depth:  56, queue: pq.size=3, pmode=1, max:score=61/72, rid=238, fid=995
depth:  57, queue: pq.size=3, pmode=1, max:score=62/72, rid=236, fid=97
depth:  58, queue: pq.size=3, pmode=1, max:score=62/72, rid=238, fid=5362
depth:  59, queue: pq.size=3, pmode=1, max:score=62/72, rid=41, fid=5924
depth:  60, queue: pq.size=3, pmode=1, max:score=63/72, rid=258, fid=121502
depth:  61, queue: pq.size=3, pmode=1, max:score=64/72, rid=421, fid=257
depth:  62, queue: pq.size=3, pmode=1, max:score=65/72, rid=261, fid=41
depth:  63, queue: pq.size=3, pmode=1, max:score=66/72, rid=55, fid=8
depth:  64, queue: pq.size=3, pmode=1, max:score=66/72, rid=55, fid=1122
depth:  65, queue: pq.size=3, pmode=1, max:score=67/72, rid=121, fid=49
depth:  66, queue: pq.size=3, pmode=1, max:score=67/72, rid=501, fid=28
depth:  67, queue: pq.size=3, pmode=1, max:score=68/72, rid=121, fid=553
depth:  68, queue: pq.size=3, pmode=1, max:score=68/72, rid=121, fid=122460
depth:  69, queue: pq.size=3, pmode=1, max:score=69/72, rid=119, fid=828
depth:  70, queue: pq.size=3, pmode=1, max:score=69/72, rid=114, fid=336
depth:  71, queue: pq.size=3, pmode=1, max:score=70/72, rid=305, fid=15263
depth:  72, queue: pq.size=3, pmode=1, max:score=70/72, rid=0, fid=1384
depth:  73, queue: pq.size=3, pmode=1, max:score=70/72, rid=80, fid=13800
depth:  74, queue: pq.size=3, pmode=1, max:score=71/72, rid=119, fid=185471
depth:  75, queue: pq.size=3, pmode=1, max:score=71/72, rid=282, fid=1
depth:  76, queue: pq.size=3, pmode=1, max:score=71/72, rid=95, fid=324
depth:  77, queue: pq.size=3, pmode=1, max:score=71/72, rid=94, fid=12145
depth:  78, queue: pq.size=3, pmode=1, max:score=71/72, rid=75, fid=12615
depth:  79, queue: pq.size=3, pmode=1, max:score=71/72, rid=93, fid=4995
depth:  80, queue: pq.size=3, pmode=1, max:score=71/72, rid=0, fid=12099
depth:  81, queue: pq.size=3, pmode=1, max:score=71/72, rid=10, fid=5124
depth:  82, queue: pq.size=3, pmode=1, max:score=71/72, rid=112, fid=4954
depth:  83, queue: pq.size=3, pmode=1, max:score=71/72, rid=106, fid=11489
depth:  84, queue: pq.size=3, pmode=1, max:score=71/72, rid=110, fid=11610
depth:  85, queue: pq.size=3, pmode=1, max:score=71/72, rid=88, fid=11509
depth:  86, queue: pq.size=3, pmode=1, max:score=71/72, rid=77, fid=11546
depth:  87, queue: pq.size=3, pmode=1, max:score=71/72, rid=22, fid=11498
depth:  88, queue: pq.size=3, pmode=1, max:score=71/72, rid=22, fid=10637
depth:  89, queue: pq.size=3, pmode=1, max:score=71/72, rid=117, fid=4758
depth:  90, queue: pq.size=3, pmode=1, max:score=71/72, rid=10, fid=2741
depth:  91, queue: pq.size=3, pmode=1, max:score=71/72, rid=73, fid=10261
depth:  92, queue: pq.size=3, pmode=1, max:score=71/72, rid=73, fid=10464
depth:  93, queue: pq.size=3, pmode=1, max:score=71/72, rid=26, fid=10237
depth:  94, queue: pq.size=3, pmode=1, max:score=71/72, rid=238, fid=4598
depth:  95, queue: pq.size=3, pmode=1, max:score=71/72, rid=8, fid=10327
depth:  96, queue: pq.size=3, pmode=1, max:score=71/72, rid=73, fid=9943
depth:  97, queue: pq.size=3, pmode=1, max:score=71/72, rid=97, fid=9639
depth:  98, queue: pq.size=3, pmode=1, max:score=71/72, rid=221, fid=2716
depth:  99, queue: pq.size=3, pmode=1, max:score=71/72, rid=236, fid=9470
depth: 100, queue: pq.size=3, pmode=1, max:score=71/72, rid=28, fid=9626
depth: 101, queue: pq.size=3, pmode=1, max:score=71/72, rid=116, fid=9818
depth: 102, queue: pq.size=3, pmode=1, max:score=71/72, rid=236, fid=4447
depth: 103, queue: pq.size=3, pmode=1, max:score=71/72, rid=28, fid=9552
depth: 104, queue: pq.size=3, pmode=1, max:score=71/72, rid=297, fid=9243
depth: 105, queue: pq.size=3, pmode=1, max:score=71/72, rid=32, fid=4370
depth: 106, queue: pq.size=3, pmode=1, max:score=71/72, rid=64, fid=9199
depth: 107, queue: pq.size=3, pmode=1, max:score=71/72, rid=15, fid=9064
depth: 108, queue: pq.size=3, pmode=1, max:score=71/72, rid=29, fid=9003
depth: 109, queue: pq.size=3, pmode=1, max:score=71/72, rid=293, fid=8868
depth: 110, queue: pq.size=3, pmode=1, max:score=71/72, rid=1, fid=4413
depth: 111, queue: pq.size=3, pmode=1, max:score=71/72, rid=101, fid=4349
depth: 112, queue: pq.size=3, pmode=1, max:score=71/72, rid=74, fid=8794
depth: 113, queue: pq.size=3, pmode=1, max:score=71/72, rid=32, fid=2757
depth: 114, queue: pq.size=3, pmode=1, max:score=71/72, rid=69, fid=640
depth: 115, queue: pq.size=3, pmode=1, max:score=72/72, rid=137, fid=143840
result size: 116


--- Performance ---
Total Execution Time: 74.078 sec
