--- Configuration ---
P_SN: 2
P_EN: 10
P_SLICE: 3
P_BEAM_WIDTH: 262144
P_THRESHOLD: 22
P_EVALUATION: 1
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=113, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=163, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=156, fid=501
depth:   3, queue: pq.size=3, pmode=0, max:score=11/72, rid=148, fid=7696
depth:   4, queue: pq.size=3, pmode=0, max:score=13/72, rid=152, fid=0
depth:   5, queue: pq.size=3, pmode=0, max:score=15/72, rid=132, fid=5071
depth:   6, queue: pq.size=3, pmode=0, max:score=17/72, rid=148, fid=31428
depth:   7, queue: pq.size=3, pmode=0, max:score=19/72, rid=75, fid=0
depth:   8, queue: pq.size=3, pmode=0, max:score=20/72, rid=107, fid=6
depth:   9, queue: pq.size=3, pmode=0, max:score=21/72, rid=107, fid=11
depth:  10, queue: pq.size=3, pmode=0, max:score=23/72, rid=160, fid=14367
depth:  11, queue: pq.size=3, pmode=0, max:score=24/72, rid=160, fid=13433
depth:  12, queue: pq.size=3, pmode=0, max:score=25/72, rid=161, fid=2043
depth:  13, queue: pq.size=3, pmode=0, max:score=27/72, rid=77, fid=0
depth:  14, queue: pq.size=3, pmode=0, max:score=28/72, rid=81, fid=0
depth:  15, queue: pq.size=3, pmode=0, max:score=29/72, rid=77, fid=65
depth:  16, queue: pq.size=3, pmode=0, max:score=30/72, rid=85, fid=21
depth:  17, queue: pq.size=3, pmode=0, max:score=31/72, rid=143, fid=8629
depth:  18, queue: pq.size=3, pmode=0, max:score=33/72, rid=77, fid=99274
depth:  19, queue: pq.size=3, pmode=0, max:score=34/72, rid=115, fid=0
depth:  20, queue: pq.size=3, pmode=0, max:score=35/72, rid=95, fid=632
depth:  21, queue: pq.size=3, pmode=0, max:score=36/72, rid=114, fid=0
depth:  22, queue: pq.size=3, pmode=1, max:score=37/72, rid=113, fid=10
depth:  23, queue: pq.size=3, pmode=1, max:score=38/72, rid=113, fid=847
depth:  24, queue: pq.size=3, pmode=1, max:score=40/72, rid=280, fid=8305
depth:  25, queue: pq.size=3, pmode=1, max:score=42/72, rid=113, fid=43
depth:  26, queue: pq.size=3, pmode=1, max:score=44/72, rid=146, fid=141
depth:  27, queue: pq.size=3, pmode=1, max:score=45/72, rid=113, fid=1563
depth:  28, queue: pq.size=3, pmode=1, max:score=46/72, rid=349, fid=220142
depth:  29, queue: pq.size=3, pmode=1, max:score=47/72, rid=118, fid=8522
depth:  30, queue: pq.size=3, pmode=1, max:score=48/72, rid=98, fid=6336
depth:  31, queue: pq.size=3, pmode=1, max:score=49/72, rid=221, fid=12529
depth:  32, queue: pq.size=3, pmode=1, max:score=51/72, rid=36, fid=248513
