--- Configuration ---
P_SN: 5
P_EN: 10
P_SLICE: 2
P_BEAM_WIDTH: 262144
P_THRESHOLD: 22
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=5/72, rid=78, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=7/72, rid=78, fid=2
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=59, fid=1
depth:   3, queue: pq.size=3, pmode=0, max:score=11/72, rid=59, fid=17
depth:   4, queue: pq.size=3, pmode=0, max:score=13/72, rid=87, fid=730
depth:   5, queue: pq.size=3, pmode=0, max:score=15/72, rid=65, fid=1
depth:   6, queue: pq.size=3, pmode=0, max:score=17/72, rid=65, fid=26
depth:   7, queue: pq.size=3, pmode=0, max:score=18/72, rid=28, fid=0
depth:   8, queue: pq.size=3, pmode=0, max:score=20/72, rid=55, fid=409
depth:   9, queue: pq.size=3, pmode=0, max:score=21/72, rid=91, fid=31797
depth:  10, queue: pq.size=3, pmode=0, max:score=23/72, rid=38, fid=450
depth:  11, queue: pq.size=3, pmode=0, max:score=24/72, rid=11, fid=14758
depth:  12, queue: pq.size=3, pmode=0, max:score=25/72, rid=44, fid=172
depth:  13, queue: pq.size=3, pmode=0, max:score=28/72, rid=46, fid=21471
depth:  14, queue: pq.size=3, pmode=0, max:score=28/72, rid=9, fid=2
depth:  15, queue: pq.size=3, pmode=0, max:score=29/72, rid=65, fid=36
depth:  16, queue: pq.size=3, pmode=0, max:score=31/72, rid=59, fid=1
depth:  17, queue: pq.size=3, pmode=0, max:score=32/72, rid=57, fid=883
depth:  18, queue: pq.size=3, pmode=0, max:score=34/72, rid=22, fid=2
depth:  19, queue: pq.size=3, pmode=0, max:score=35/72, rid=4, fid=0
depth:  20, queue: pq.size=3, pmode=0, max:score=36/72, rid=42, fid=84
depth:  21, queue: pq.size=3, pmode=0, max:score=37/72, rid=62, fid=4434
depth:  22, queue: pq.size=3, pmode=1, max:score=37/72, rid=306, fid=109
depth:  23, queue: pq.size=3, pmode=1, max:score=38/72, rid=129, fid=13661
depth:  24, queue: pq.size=3, pmode=1, max:score=40/72, rid=389, fid=84
depth:  25, queue: pq.size=3, pmode=1, max:score=41/72, rid=28, fid=8
depth:  26, queue: pq.size=3, pmode=1, max:score=42/72, rid=377, fid=8
depth:  27, queue: pq.size=3, pmode=1, max:score=43/72, rid=11, fid=709
depth:  28, queue: pq.size=3, pmode=1, max:score=45/72, rid=411, fid=3665
depth:  29, queue: pq.size=3, pmode=1, max:score=46/72, rid=132, fid=8939
depth:  30, queue: pq.size=3, pmode=1, max:score=47/72, rid=445, fid=103
depth:  31, queue: pq.size=3, pmode=1, max:score=48/72, rid=237, fid=547
depth:  32, queue: pq.size=3, pmode=1, max:score=49/72, rid=161, fid=612
depth:  33, queue: pq.size=3, pmode=1, max:score=50/72, rid=387, fid=105164
depth:  34, queue: pq.size=3, pmode=1, max:score=51/72, rid=396, fid=26012
depth:  35, queue: pq.size=3, pmode=1, max:score=52/72, rid=441, fid=102589
