--- Configuration ---
P_BEAM_WIDTH: 262144
P_SLICE: 1
P_EVALUATION: 1
P_THRESHOLD: 22
P_SN: 2
P_EN: 10
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=4/72, rid=372, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=6/72, rid=460, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=319, fid=0
depth:   3, queue: pq.size=3, pmode=0, max:score=11/72, rid=319, fid=102
depth:   4, queue: pq.size=3, pmode=0, max:score=13/72, rid=432, fid=280
depth:   5, queue: pq.size=3, pmode=0, max:score=15/72, rid=465, fid=3
depth:   6, queue: pq.size=3, pmode=0, max:score=17/72, rid=421, fid=2
depth:   7, queue: pq.size=3, pmode=0, max:score=19/72, rid=105, fid=0
depth:   8, queue: pq.size=3, pmode=0, max:score=21/72, rid=210, fid=3730
depth:   9, queue: pq.size=3, pmode=0, max:score=23/72, rid=416, fid=33
depth:  10, queue: pq.size=3, pmode=0, max:score=24/72, rid=428, fid=4946
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=466, fid=13
depth:  12, queue: pq.size=3, pmode=0, max:score=28/72, rid=377, fid=83478
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=377, fid=13291
depth:  14, queue: pq.size=3, pmode=0, max:score=31/72, rid=382, fid=3
depth:  15, queue: pq.size=3, pmode=0, max:score=33/72, rid=283, fid=48
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=449, fid=41
depth:  17, queue: pq.size=3, pmode=0, max:score=35/72, rid=471, fid=3
depth:  18, queue: pq.size=3, pmode=0, max:score=37/72, rid=162, fid=43
depth:  19, queue: pq.size=3, pmode=0, max:score=38/72, rid=476, fid=1901
depth:  20, queue: pq.size=3, pmode=0, max:score=39/72, rid=259, fid=65786
depth:  21, queue: pq.size=3, pmode=0, max:score=40/72, rid=365, fid=5089
depth:  22, queue: pq.size=3, pmode=1, max:score=41/72, rid=365, fid=24062
depth:  23, queue: pq.size=3, pmode=1, max:score=42/72, rid=365, fid=7957
depth:  24, queue: pq.size=3, pmode=1, max:score=43/72, rid=51, fid=3948
depth:  25, queue: pq.size=3, pmode=1, max:score=44/72, rid=87, fid=18839
depth:  26, queue: pq.size=3, pmode=1, max:score=45/72, rid=219, fid=30380
depth:  27, queue: pq.size=3, pmode=1, max:score=46/72, rid=302, fid=40131
depth:  28, queue: pq.size=3, pmode=1, max:score=48/72, rid=302, fid=47784
depth:  29, queue: pq.size=3, pmode=1, max:score=49/72, rid=302, fid=39823
depth:  30, queue: pq.size=3, pmode=1, max:score=50/72, rid=302, fid=94366
depth:  31, queue: pq.size=3, pmode=1, max:score=51/72, rid=369, fid=209
depth:  32, queue: pq.size=3, pmode=1, max:score=52/72, rid=132, fid=28
depth:  33, queue: pq.size=3, pmode=1, max:score=53/72, rid=30, fid=222768
depth:  34, queue: pq.size=3, pmode=1, max:score=54/72, rid=491, fid=0
depth:  35, queue: pq.size=3, pmode=1, max:score=55/72, rid=242, fid=0
depth:  36, queue: pq.size=3, pmode=1, max:score=55/72, rid=112, fid=1383
depth:  37, queue: pq.size=3, pmode=1, max:score=56/72, rid=80, fid=15719
depth:  38, queue: pq.size=3, pmode=1, max:score=57/72, rid=73, fid=759
depth:  39, queue: pq.size=3, pmode=1, max:score=58/72, rid=296, fid=24893
depth:  40, queue: pq.size=3, pmode=1, max:score=59/72, rid=296, fid=6241
depth:  41, queue: pq.size=3, pmode=1, max:score=59/72, rid=61, fid=5
depth:  42, queue: pq.size=3, pmode=1, max:score=60/72, rid=141, fid=310
depth:  43, queue: pq.size=3, pmode=1, max:score=60/72, rid=141, fid=10623
depth:  44, queue: pq.size=3, pmode=1, max:score=61/72, rid=170, fid=294
depth:  45, queue: pq.size=3, pmode=1, max:score=61/72, rid=351, fid=156935
depth:  46, queue: pq.size=3, pmode=1, max:score=62/72, rid=247, fid=2100
depth:  47, queue: pq.size=3, pmode=1, max:score=62/72, rid=66, fid=12
