--- Configuration ---
P_SN: 2
P_EN: 10
P_SLICE: 32
P_BEAM_WIDTH: 262144
P_THRESHOLD: 22
P_EVALUATION: 2
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=7/72, rid=14, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=7/72, rid=13, fid=1
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=16, fid=29
depth:   3, queue: pq.size=3, pmode=0, max:score=10/72, rid=17, fid=0
depth:   4, queue: pq.size=3, pmode=0, max:score=11/72, rid=12, fid=0
depth:   5, queue: pq.size=3, pmode=0, max:score=12/72, rid=14, fid=30
depth:   6, queue: pq.size=3, pmode=0, max:score=13/72, rid=14, fid=779
depth:   7, queue: pq.size=3, pmode=0, max:score=14/72, rid=16, fid=5
depth:   8, queue: pq.size=3, pmode=0, max:score=15/72, rid=14, fid=11
depth:   9, queue: pq.size=3, pmode=0, max:score=16/72, rid=7, fid=61
depth:  10, queue: pq.size=3, pmode=0, max:score=17/72, rid=18, fid=284
depth:  11, queue: pq.size=3, pmode=0, max:score=19/72, rid=16, fid=0
depth:  12, queue: pq.size=3, pmode=0, max:score=20/72, rid=16, fid=3
depth:  13, queue: pq.size=3, pmode=0, max:score=20/72, rid=16, fid=221
depth:  14, queue: pq.size=3, pmode=0, max:score=20/72, rid=16, fid=266
depth:  15, queue: pq.size=3, pmode=0, max:score=21/72, rid=6, fid=1694
depth:  16, queue: pq.size=3, pmode=0, max:score=22/72, rid=4, fid=31
depth:  17, queue: pq.size=3, pmode=0, max:score=23/72, rid=4, fid=7
depth:  18, queue: pq.size=3, pmode=0, max:score=23/72, rid=0, fid=1429
depth:  19, queue: pq.size=3, pmode=0, max:score=24/72, rid=13, fid=37072
depth:  20, queue: pq.size=3, pmode=0, max:score=25/72, rid=13, fid=2123
depth:  21, queue: pq.size=3, pmode=0, max:score=25/72, rid=13, fid=19632
depth:  22, queue: pq.size=3, pmode=1, max:score=26/72, rid=382, fid=33
depth:  23, queue: pq.size=3, pmode=1, max:score=27/72, rid=272, fid=6465
depth:  24, queue: pq.size=3, pmode=1, max:score=29/72, rid=328, fid=52483
depth:  25, queue: pq.size=3, pmode=1, max:score=30/72, rid=399, fid=3617
depth:  26, queue: pq.size=3, pmode=1, max:score=32/72, rid=344, fid=5892
depth:  27, queue: pq.size=3, pmode=1, max:score=33/72, rid=434, fid=452
depth:  28, queue: pq.size=3, pmode=1, max:score=34/72, rid=218, fid=21
depth:  29, queue: pq.size=3, pmode=1, max:score=36/72, rid=456, fid=1696
depth:  30, queue: pq.size=3, pmode=1, max:score=37/72, rid=230, fid=1859
depth:  31, queue: pq.size=3, pmode=1, max:score=39/72, rid=466, fid=30237
depth:  32, queue: pq.size=3, pmode=1, max:score=40/72, rid=466, fid=17240
depth:  33, queue: pq.size=3, pmode=1, max:score=41/72, rid=265, fid=32
depth:  34, queue: pq.size=3, pmode=1, max:score=42/72, rid=329, fid=9990
depth:  35, queue: pq.size=3, pmode=1, max:score=44/72, rid=360, fid=40187
depth:  36, queue: pq.size=3, pmode=1, max:score=45/72, rid=405, fid=1088
depth:  37, queue: pq.size=3, pmode=1, max:score=46/72, rid=405, fid=3312
depth:  38, queue: pq.size=3, pmode=1, max:score=48/72, rid=263, fid=71
depth:  39, queue: pq.size=3, pmode=1, max:score=49/72, rid=263, fid=210
depth:  40, queue: pq.size=3, pmode=1, max:score=50/72, rid=228, fid=19
depth:  41, queue: pq.size=3, pmode=1, max:score=50/72, rid=24, fid=4530
depth:  42, queue: pq.size=3, pmode=1, max:score=51/72, rid=24, fid=1714
depth:  43, queue: pq.size=3, pmode=1, max:score=52/72, rid=116, fid=2169
depth:  44, queue: pq.size=3, pmode=1, max:score=53/72, rid=66, fid=872
depth:  45, queue: pq.size=3, pmode=1, max:score=54/72, rid=66, fid=744
depth:  46, queue: pq.size=3, pmode=1, max:score=55/72, rid=219, fid=2566
depth:  47, queue: pq.size=3, pmode=1, max:score=56/72, rid=229, fid=4322
depth:  48, queue: pq.size=3, pmode=1, max:score=56/72, rid=219, fid=163844
depth:  49, queue: pq.size=3, pmode=1, max:score=57/72, rid=137, fid=118836
depth:  50, queue: pq.size=3, pmode=1, max:score=58/72, rid=96, fid=44687
depth:  51, queue: pq.size=3, pmode=1, max:score=58/72, rid=45, fid=10693
depth:  52, queue: pq.size=3, pmode=1, max:score=59/72, rid=137, fid=150248
depth:  53, queue: pq.size=3, pmode=1, max:score=59/72, rid=2, fid=5866
depth:  54, queue: pq.size=3, pmode=1, max:score=59/72, rid=100, fid=9673
depth:  55, queue: pq.size=3, pmode=1, max:score=60/72, rid=294, fid=258077
depth:  56, queue: pq.size=3, pmode=1, max:score=60/72, rid=89, fid=146
depth:  57, queue: pq.size=3, pmode=1, max:score=61/72, rid=182, fid=755
depth:  58, queue: pq.size=3, pmode=1, max:score=61/72, rid=115, fid=13
depth:  59, queue: pq.size=3, pmode=1, max:score=62/72, rid=334, fid=226
depth:  60, queue: pq.size=3, pmode=1, max:score=62/72, rid=42, fid=35
depth:  61, queue: pq.size=3, pmode=1, max:score=63/72, rid=352, fid=2072
depth:  62, queue: pq.size=3, pmode=1, max:score=63/72, rid=202, fid=91851
depth:  63, queue: pq.size=3, pmode=1, max:score=64/72, rid=336, fid=361
depth:  64, queue: pq.size=3, pmode=1, max:score=64/72, rid=25, fid=8773
depth:  65, queue: pq.size=3, pmode=1, max:score=65/72, rid=421, fid=784
depth:  66, queue: pq.size=3, pmode=1, max:score=65/72, rid=421, fid=103861
depth:  67, queue: pq.size=3, pmode=1, max:score=66/72, rid=199, fid=4772
depth:  68, queue: pq.size=3, pmode=1, max:score=66/72, rid=367, fid=201615
depth:  69, queue: pq.size=3, pmode=1, max:score=67/72, rid=405, fid=11471
depth:  70, queue: pq.size=3, pmode=1, max:score=67/72, rid=49, fid=3
depth:  71, queue: pq.size=3, pmode=1, max:score=68/72, rid=130, fid=357
depth:  72, queue: pq.size=3, pmode=1, max:score=68/72, rid=130, fid=27785
depth:  73, queue: pq.size=3, pmode=1, max:score=68/72, rid=84, fid=4030
depth:  74, queue: pq.size=3, pmode=1, max:score=69/72, rid=329, fid=5732
depth:  75, queue: pq.size=3, pmode=1, max:score=69/72, rid=53, fid=116
depth:  76, queue: pq.size=3, pmode=1, max:score=70/72, rid=356, fid=7755
depth:  77, queue: pq.size=3, pmode=1, max:score=70/72, rid=52, fid=168076
depth:  78, queue: pq.size=3, pmode=1, max:score=71/72, rid=149, fid=265
depth:  79, queue: pq.size=3, pmode=1, max:score=71/72, rid=149, fid=3550
depth:  80, queue: pq.size=3, pmode=1, max:score=72/72, rid=313, fid=1198
result size: 81


--- Performance ---
Total Execution Time: 47.682 sec
