--- Configuration ---
P_SN: 2
P_EN: 12
P_SLICE: 1
P_BEAM_WIDTH: 262144
P_THRESHOLD: 24
P_EVALUATION: 1
---------------------

start algo2_1
depth:   0, queue: pq.size=3, pmode=0, max:score=6/72, rid=355, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=372, fid=1
depth:   2, queue: pq.size=3, pmode=0, max:score=10/72, rid=306, fid=0
depth:   3, queue: pq.size=3, pmode=0, max:score=12/72, rid=340, fid=1
depth:   4, queue: pq.size=3, pmode=0, max:score=15/72, rid=482, fid=2792
depth:   5, queue: pq.size=3, pmode=0, max:score=17/72, rid=191, fid=2
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=392, fid=3
depth:   7, queue: pq.size=3, pmode=0, max:score=20/72, rid=491, fid=25
depth:   8, queue: pq.size=3, pmode=0, max:score=23/72, rid=399, fid=109
depth:   9, queue: pq.size=3, pmode=0, max:score=24/72, rid=399, fid=1474
depth:  10, queue: pq.size=3, pmode=0, max:score=26/72, rid=383, fid=21
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=319, fid=4909
depth:  12, queue: pq.size=3, pmode=0, max:score=29/72, rid=10, fid=1
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=258, fid=1162
depth:  14, queue: pq.size=3, pmode=0, max:score=32/72, rid=214, fid=612
depth:  15, queue: pq.size=3, pmode=0, max:score=34/72, rid=238, fid=182
depth:  16, queue: pq.size=3, pmode=0, max:score=36/72, rid=238, fid=91
depth:  17, queue: pq.size=3, pmode=0, max:score=37/72, rid=353, fid=3816
depth:  18, queue: pq.size=3, pmode=0, max:score=38/72, rid=353, fid=41516
depth:  19, queue: pq.size=3, pmode=0, max:score=39/72, rid=422, fid=157669
depth:  20, queue: pq.size=3, pmode=0, max:score=41/72, rid=457, fid=1878
depth:  21, queue: pq.size=3, pmode=0, max:score=42/72, rid=457, fid=18316
depth:  22, queue: pq.size=3, pmode=0, max:score=44/72, rid=321, fid=237
depth:  23, queue: pq.size=3, pmode=0, max:score=45/72, rid=233, fid=5797
depth:  24, queue: pq.size=3, pmode=1, max:score=46/72, rid=447, fid=718
depth:  25, queue: pq.size=3, pmode=1, max:score=47/72, rid=14, fid=65
depth:  26, queue: pq.size=3, pmode=1, max:score=48/72, rid=262, fid=10958
depth:  27, queue: pq.size=3, pmode=1, max:score=48/72, rid=14, fid=4372
depth:  28, queue: pq.size=3, pmode=1, max:score=49/72, rid=121, fid=34672
depth:  29, queue: pq.size=3, pmode=1, max:score=50/72, rid=226, fid=7383
depth:  30, queue: pq.size=3, pmode=1, max:score=51/72, rid=326, fid=17384
depth:  31, queue: pq.size=3, pmode=1, max:score=52/72, rid=82, fid=14775
depth:  32, queue: pq.size=3, pmode=1, max:score=52/72, rid=277, fid=36479
depth:  33, queue: pq.size=3, pmode=1, max:score=53/72, rid=173, fid=32623
depth:  34, queue: pq.size=3, pmode=1, max:score=54/72, rid=277, fid=3253
depth:  35, queue: pq.size=3, pmode=1, max:score=55/72, rid=215, fid=1195
depth:  36, queue: pq.size=3, pmode=1, max:score=55/72, rid=475, fid=401
depth:  37, queue: pq.size=3, pmode=1, max:score=57/72, rid=368, fid=131172
depth:  38, queue: pq.size=3, pmode=1, max:score=58/72, rid=76, fid=11
depth:  39, queue: pq.size=3, pmode=1, max:score=58/72, rid=88, fid=35
depth:  40, queue: pq.size=3, pmode=1, max:score=58/72, rid=299, fid=2221
depth:  41, queue: pq.size=3, pmode=1, max:score=59/72, rid=111, fid=138580
depth:  42, queue: pq.size=3, pmode=1, max:score=59/72, rid=120, fid=320
depth:  43, queue: pq.size=3, pmode=1, max:score=60/72, rid=88, fid=14773
depth:  44, queue: pq.size=3, pmode=1, max:score=61/72, rid=259, fid=207
depth:  45, queue: pq.size=3, pmode=1, max:score=61/72, rid=259, fid=3468
depth:  46, queue: pq.size=3, pmode=1, max:score=62/72, rid=99, fid=52695
depth:  47, queue: pq.size=3, pmode=1, max:score=62/72, rid=284, fid=129725
depth:  48, queue: pq.size=3, pmode=1, max:score=63/72, rid=284, fid=37826
depth:  49, queue: pq.size=3, pmode=1, max:score=64/72, rid=162, fid=2824
depth:  50, queue: pq.size=3, pmode=1, max:score=64/72, rid=365, fid=123130
depth:  51, queue: pq.size=3, pmode=1, max:score=65/72, rid=350, fid=261052
depth:  52, queue: pq.size=3, pmode=1, max:score=65/72, rid=68, fid=96070
depth:  53, queue: pq.size=3, pmode=1, max:score=66/72, rid=413, fid=90
depth:  54, queue: pq.size=3, pmode=1, max:score=67/72, rid=312, fid=13
depth:  55, queue: pq.size=3, pmode=1, max:score=67/72, rid=300, fid=2723
depth:  56, queue: pq.size=3, pmode=1, max:score=67/72, rid=121, fid=343
depth:  57, queue: pq.size=3, pmode=1, max:score=68/72, rid=439, fid=38763
depth:  58, queue: pq.size=3, pmode=1, max:score=68/72, rid=295, fid=1
depth:  59, queue: pq.size=3, pmode=1, max:score=68/72, rid=42, fid=842
depth:  60, queue: pq.size=3, pmode=1, max:score=69/72, rid=163, fid=15870
depth:  61, queue: pq.size=3, pmode=1, max:score=69/72, rid=3, fid=68
depth:  62, queue: pq.size=3, pmode=1, max:score=69/72, rid=38, fid=3339
depth:  63, queue: pq.size=3, pmode=1, max:score=70/72, rid=408, fid=131511
depth:  64, queue: pq.size=3, pmode=1, max:score=71/72, rid=443, fid=106942
depth:  65, queue: pq.size=3, pmode=1, max:score=71/72, rid=475, fid=2101
depth:  66, queue: pq.size=3, pmode=1, max:score=72/72, rid=439, fid=130
result size: 67


--- Performance ---
Total Execution Time: 57.823 sec
