--- Configuration ---
P_SN: 2
P_EN: 10
P_SLICE: 64
P_BEAM_WIDTH: 262144
P_THRESHOLD: 20
P_EVALUATION: 1
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=8, fid=0
depth:   1, queue: pq.size=1, pmode=0, max:score=7/72, rid=7, fid=0
depth:   2, queue: pq.size=2, pmode=0, max:score=8/72, rid=7, fid=8
depth:   3, queue: pq.size=2, pmode=0, max:score=9/72, rid=10, fid=0
depth:   4, queue: pq.size=3, pmode=0, max:score=9/72, rid=8, fid=836
depth:   5, queue: pq.size=3, pmode=0, max:score=10/72, rid=4, fid=0
depth:   6, queue: pq.size=3, pmode=0, max:score=11/72, rid=10, fid=48
depth:   7, queue: pq.size=3, pmode=0, max:score=12/72, rid=7, fid=16
depth:   8, queue: pq.size=3, pmode=0, max:score=14/72, rid=7, fid=11
depth:   9, queue: pq.size=3, pmode=0, max:score=15/72, rid=7, fid=16
depth:  10, queue: pq.size=3, pmode=0, max:score=15/72, rid=7, fid=214
depth:  11, queue: pq.size=3, pmode=0, max:score=16/72, rid=9, fid=4
depth:  12, queue: pq.size=3, pmode=0, max:score=16/72, rid=9, fid=917
depth:  13, queue: pq.size=3, pmode=0, max:score=17/72, rid=8, fid=83
depth:  14, queue: pq.size=3, pmode=0, max:score=18/72, rid=5, fid=121
depth:  15, queue: pq.size=3, pmode=0, max:score=19/72, rid=8, fid=41650
depth:  16, queue: pq.size=3, pmode=0, max:score=19/72, rid=8, fid=2922
depth:  17, queue: pq.size=3, pmode=0, max:score=20/72, rid=10, fid=159
depth:  18, queue: pq.size=3, pmode=0, max:score=21/72, rid=5, fid=27
depth:  19, queue: pq.size=3, pmode=0, max:score=22/72, rid=4, fid=0
depth:  20, queue: pq.size=3, pmode=1, max:score=23/72, rid=487, fid=16720
depth:  21, queue: pq.size=3, pmode=1, max:score=25/72, rid=452, fid=6229
depth:  22, queue: pq.size=3, pmode=1, max:score=27/72, rid=311, fid=723
depth:  23, queue: pq.size=3, pmode=1, max:score=29/72, rid=323, fid=4
depth:  24, queue: pq.size=3, pmode=1, max:score=30/72, rid=323, fid=77
depth:  25, queue: pq.size=3, pmode=1, max:score=32/72, rid=412, fid=3651
depth:  26, queue: pq.size=3, pmode=1, max:score=34/72, rid=142, fid=1276
depth:  27, queue: pq.size=3, pmode=1, max:score=35/72, rid=142, fid=15976
depth:  28, queue: pq.size=3, pmode=1, max:score=37/72, rid=141, fid=236
depth:  29, queue: pq.size=3, pmode=1, max:score=38/72, rid=351, fid=128409
depth:  30, queue: pq.size=3, pmode=1, max:score=40/72, rid=263, fid=3701
depth:  31, queue: pq.size=3, pmode=1, max:score=41/72, rid=142, fid=5
depth:  32, queue: pq.size=3, pmode=1, max:score=42/72, rid=142, fid=477
depth:  33, queue: pq.size=3, pmode=1, max:score=43/72, rid=321, fid=102626
depth:  34, queue: pq.size=3, pmode=1, max:score=44/72, rid=112, fid=11
depth:  35, queue: pq.size=3, pmode=1, max:score=45/72, rid=411, fid=1156
depth:  36, queue: pq.size=3, pmode=1, max:score=47/72, rid=237, fid=117570
depth:  37, queue: pq.size=3, pmode=1, max:score=48/72, rid=237, fid=104494
depth:  38, queue: pq.size=3, pmode=1, max:score=48/72, rid=47, fid=104
depth:  39, queue: pq.size=3, pmode=1, max:score=49/72, rid=134, fid=29812
depth:  40, queue: pq.size=3, pmode=1, max:score=50/72, rid=293, fid=46199
depth:  41, queue: pq.size=3, pmode=1, max:score=51/72, rid=64, fid=35731
depth:  42, queue: pq.size=3, pmode=1, max:score=52/72, rid=494, fid=32314
depth:  43, queue: pq.size=3, pmode=1, max:score=52/72, rid=97, fid=3697
depth:  44, queue: pq.size=3, pmode=1, max:score=53/72, rid=82, fid=73391
depth:  45, queue: pq.size=3, pmode=1, max:score=54/72, rid=413, fid=29542
depth:  46, queue: pq.size=3, pmode=1, max:score=54/72, rid=9, fid=3198
depth:  47, queue: pq.size=3, pmode=1, max:score=55/72, rid=81, fid=20302
depth:  48, queue: pq.size=3, pmode=1, max:score=56/72, rid=37, fid=12685
depth:  49, queue: pq.size=3, pmode=1, max:score=56/72, rid=171, fid=766
depth:  50, queue: pq.size=3, pmode=1, max:score=57/72, rid=300, fid=5605
depth:  51, queue: pq.size=3, pmode=1, max:score=58/72, rid=428, fid=545
depth:  52, queue: pq.size=3, pmode=1, max:score=58/72, rid=300, fid=70763
depth:  53, queue: pq.size=3, pmode=1, max:score=59/72, rid=300, fid=4360
depth:  54, queue: pq.size=3, pmode=1, max:score=60/72, rid=381, fid=2011
depth:  55, queue: pq.size=3, pmode=1, max:score=60/72, rid=141, fid=168314
depth:  56, queue: pq.size=3, pmode=1, max:score=61/72, rid=291, fid=245
depth:  57, queue: pq.size=3, pmode=1, max:score=62/72, rid=243, fid=100
depth:  58, queue: pq.size=3, pmode=1, max:score=63/72, rid=291, fid=62
depth:  59, queue: pq.size=3, pmode=1, max:score=64/72, rid=255, fid=103
depth:  60, queue: pq.size=3, pmode=1, max:score=64/72, rid=276, fid=0
depth:  61, queue: pq.size=3, pmode=1, max:score=64/72, rid=108, fid=116188
depth:  62, queue: pq.size=3, pmode=1, max:score=65/72, rid=37, fid=50489
depth:  63, queue: pq.size=3, pmode=1, max:score=66/72, rid=19, fid=74
depth:  64, queue: pq.size=3, pmode=1, max:score=66/72, rid=105, fid=16
depth:  65, queue: pq.size=3, pmode=1, max:score=66/72, rid=169, fid=192
depth:  66, queue: pq.size=3, pmode=1, max:score=67/72, rid=104, fid=4108
depth:  67, queue: pq.size=3, pmode=1, max:score=67/72, rid=296, fid=23
depth:  68, queue: pq.size=3, pmode=1, max:score=68/72, rid=269, fid=2528
depth:  69, queue: pq.size=3, pmode=1, max:score=68/72, rid=147, fid=77700
depth:  70, queue: pq.size=3, pmode=1, max:score=69/72, rid=177, fid=144
depth:  71, queue: pq.size=3, pmode=1, max:score=69/72, rid=8, fid=7
depth:  72, queue: pq.size=3, pmode=1, max:score=69/72, rid=6, fid=165
