--- Configuration ---
P_SN: 4
P_EN: 12
P_SLICE: 1
P_BEAM_WIDTH: 262144
P_THRESHOLD: 22
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=92, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=20, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=265, fid=29
depth:   3, queue: pq.size=3, pmode=0, max:score=12/72, rid=142, fid=10
depth:   4, queue: pq.size=3, pmode=0, max:score=14/72, rid=270, fid=7
depth:   5, queue: pq.size=3, pmode=0, max:score=16/72, rid=270, fid=5
depth:   6, queue: pq.size=3, pmode=0, max:score=18/72, rid=265, fid=5844
depth:   7, queue: pq.size=3, pmode=0, max:score=20/72, rid=215, fid=59
depth:   8, queue: pq.size=3, pmode=0, max:score=22/72, rid=142, fid=1192
depth:   9, queue: pq.size=3, pmode=0, max:score=23/72, rid=162, fid=4536
depth:  10, queue: pq.size=3, pmode=0, max:score=25/72, rid=162, fid=7241
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=63, fid=52
depth:  12, queue: pq.size=3, pmode=0, max:score=28/72, rid=256, fid=47
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=150, fid=1
depth:  14, queue: pq.size=3, pmode=0, max:score=32/72, rid=240, fid=4354
depth:  15, queue: pq.size=3, pmode=0, max:score=32/72, rid=144, fid=3
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=57, fid=46
depth:  17, queue: pq.size=3, pmode=0, max:score=35/72, rid=102, fid=52
depth:  18, queue: pq.size=3, pmode=0, max:score=36/72, rid=213, fid=639
depth:  19, queue: pq.size=3, pmode=0, max:score=38/72, rid=201, fid=114
depth:  20, queue: pq.size=3, pmode=0, max:score=39/72, rid=157, fid=66000
depth:  21, queue: pq.size=3, pmode=0, max:score=40/72, rid=133, fid=8352
depth:  22, queue: pq.size=3, pmode=1, max:score=41/72, rid=305, fid=83
depth:  23, queue: pq.size=3, pmode=1, max:score=42/72, rid=498, fid=331
depth:  24, queue: pq.size=3, pmode=1, max:score=43/72, rid=35, fid=36652
depth:  25, queue: pq.size=3, pmode=1, max:score=45/72, rid=269, fid=250847
depth:  26, queue: pq.size=3, pmode=1, max:score=46/72, rid=104, fid=15
depth:  27, queue: pq.size=3, pmode=1, max:score=47/72, rid=157, fid=12056
depth:  28, queue: pq.size=3, pmode=1, max:score=48/72, rid=414, fid=22859
depth:  29, queue: pq.size=3, pmode=1, max:score=48/72, rid=21, fid=62500
depth:  30, queue: pq.size=3, pmode=1, max:score=50/72, rid=287, fid=210829
depth:  31, queue: pq.size=3, pmode=1, max:score=51/72, rid=287, fid=190028
depth:  32, queue: pq.size=3, pmode=1, max:score=52/72, rid=202, fid=0
depth:  33, queue: pq.size=3, pmode=1, max:score=52/72, rid=287, fid=5870
depth:  34, queue: pq.size=3, pmode=1, max:score=53/72, rid=373, fid=37442
depth:  35, queue: pq.size=3, pmode=1, max:score=54/72, rid=202, fid=118
depth:  36, queue: pq.size=3, pmode=1, max:score=54/72, rid=216, fid=4532
depth:  37, queue: pq.size=3, pmode=1, max:score=56/72, rid=420, fid=3355
depth:  38, queue: pq.size=3, pmode=1, max:score=57/72, rid=420, fid=1949
depth:  39, queue: pq.size=3, pmode=1, max:score=57/72, rid=64, fid=22
depth:  40, queue: pq.size=3, pmode=1, max:score=58/72, rid=494, fid=1425
depth:  41, queue: pq.size=3, pmode=1, max:score=59/72, rid=187, fid=37788
depth:  42, queue: pq.size=3, pmode=1, max:score=59/72, rid=71, fid=103181
depth:  43, queue: pq.size=3, pmode=1, max:score=60/72, rid=204, fid=7135
depth:  44, queue: pq.size=3, pmode=1, max:score=61/72, rid=130, fid=390
depth:  45, queue: pq.size=3, pmode=1, max:score=61/72, rid=130, fid=1149
depth:  46, queue: pq.size=3, pmode=1, max:score=62/72, rid=401, fid=3877
depth:  47, queue: pq.size=3, pmode=1, max:score=63/72, rid=420, fid=67
depth:  48, queue: pq.size=3, pmode=1, max:score=63/72, rid=105, fid=46
depth:  49, queue: pq.size=3, pmode=1, max:score=63/72, rid=21, fid=2431
depth:  50, queue: pq.size=3, pmode=1, max:score=64/72, rid=200, fid=66378
depth:  51, queue: pq.size=3, pmode=1, max:score=64/72, rid=11, fid=650
depth:  52, queue: pq.size=3, pmode=1, max:score=65/72, rid=51, fid=21587
depth:  53, queue: pq.size=3, pmode=1, max:score=65/72, rid=296, fid=205140
depth:  54, queue: pq.size=3, pmode=1, max:score=66/72, rid=358, fid=236
depth:  55, queue: pq.size=3, pmode=1, max:score=66/72, rid=37, fid=1
depth:  56, queue: pq.size=3, pmode=1, max:score=66/72, rid=11, fid=361
depth:  57, queue: pq.size=3, pmode=1, max:score=67/72, rid=213, fid=5495
depth:  58, queue: pq.size=3, pmode=1, max:score=67/72, rid=253, fid=130737
depth:  59, queue: pq.size=3, pmode=1, max:score=68/72, rid=500, fid=2263
depth:  60, queue: pq.size=3, pmode=1, max:score=68/72, rid=214, fid=86231
depth:  61, queue: pq.size=3, pmode=1, max:score=69/72, rid=13, fid=168542
depth:  62, queue: pq.size=3, pmode=1, max:score=69/72, rid=13, fid=122680
depth:  63, queue: pq.size=3, pmode=1, max:score=69/72, rid=372, fid=170
depth:  64, queue: pq.size=3, pmode=1, max:score=70/72, rid=109, fid=27211
depth:  65, queue: pq.size=3, pmode=1, max:score=70/72, rid=109, fid=230175
depth:  66, queue: pq.size=3, pmode=1, max:score=71/72, rid=357, fid=366
depth:  67, queue: pq.size=3, pmode=1, max:score=71/72, rid=135, fid=3973
depth:  68, queue: pq.size=3, pmode=1, max:score=71/72, rid=97, fid=515
depth:  69, queue: pq.size=3, pmode=1, max:score=72/72, rid=83, fid=164551
result size: 70


--- Performance ---
Total Execution Time: 44.160 sec
