--- Configuration ---
P_BEAM_WIDTH: 262144
P_SLICE: 1
P_EVALUATION: 1
P_THRESHOLD: 18
P_SN: 5
P_EN: 10
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=4/72, rid=146, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=7/72, rid=150, fid=3
depth:   2, queue: pq.size=3, pmode=0, max:score=10/72, rid=155, fid=110
depth:   3, queue: pq.size=3, pmode=0, max:score=12/72, rid=143, fid=0
depth:   4, queue: pq.size=3, pmode=0, max:score=14/72, rid=33, fid=0
depth:   5, queue: pq.size=3, pmode=0, max:score=15/72, rid=181, fid=0
depth:   6, queue: pq.size=3, pmode=0, max:score=18/72, rid=156, fid=4386
depth:   7, queue: pq.size=3, pmode=0, max:score=19/72, rid=180, fid=62
depth:   8, queue: pq.size=3, pmode=0, max:score=21/72, rid=67, fid=2
depth:   9, queue: pq.size=3, pmode=0, max:score=23/72, rid=182, fid=14652
depth:  10, queue: pq.size=3, pmode=0, max:score=24/72, rid=128, fid=34008
depth:  11, queue: pq.size=3, pmode=0, max:score=26/72, rid=155, fid=34480
depth:  12, queue: pq.size=3, pmode=0, max:score=28/72, rid=73, fid=17
depth:  13, queue: pq.size=3, pmode=0, max:score=31/72, rid=75, fid=0
depth:  14, queue: pq.size=3, pmode=0, max:score=31/72, rid=118, fid=2
depth:  15, queue: pq.size=3, pmode=0, max:score=32/72, rid=118, fid=0
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=35, fid=121
depth:  17, queue: pq.size=3, pmode=0, max:score=34/72, rid=161, fid=2604
depth:  18, queue: pq.size=3, pmode=1, max:score=35/72, rid=310, fid=4
depth:  19, queue: pq.size=3, pmode=1, max:score=37/72, rid=271, fid=113
depth:  20, queue: pq.size=3, pmode=1, max:score=38/72, rid=271, fid=3073
depth:  21, queue: pq.size=3, pmode=1, max:score=40/72, rid=367, fid=4
depth:  22, queue: pq.size=3, pmode=1, max:score=41/72, rid=367, fid=564
depth:  23, queue: pq.size=3, pmode=1, max:score=42/72, rid=136, fid=67070
depth:  24, queue: pq.size=3, pmode=1, max:score=43/72, rid=175, fid=432
depth:  25, queue: pq.size=3, pmode=1, max:score=45/72, rid=279, fid=509
depth:  26, queue: pq.size=3, pmode=1, max:score=46/72, rid=84, fid=213
depth:  27, queue: pq.size=3, pmode=1, max:score=47/72, rid=209, fid=179233
depth:  28, queue: pq.size=3, pmode=1, max:score=48/72, rid=272, fid=7312
depth:  29, queue: pq.size=3, pmode=1, max:score=49/72, rid=163, fid=34885
depth:  30, queue: pq.size=3, pmode=1, max:score=50/72, rid=409, fid=96930
depth:  31, queue: pq.size=3, pmode=1, max:score=51/72, rid=206, fid=35759
depth:  32, queue: pq.size=3, pmode=1, max:score=51/72, rid=417, fid=6876
depth:  33, queue: pq.size=3, pmode=1, max:score=52/72, rid=269, fid=7700
depth:  34, queue: pq.size=3, pmode=1, max:score=53/72, rid=491, fid=9429
depth:  35, queue: pq.size=3, pmode=1, max:score=53/72, rid=216, fid=29520
depth:  36, queue: pq.size=3, pmode=1, max:score=54/72, rid=316, fid=58088
depth:  37, queue: pq.size=3, pmode=1, max:score=55/72, rid=198, fid=2382
depth:  38, queue: pq.size=3, pmode=1, max:score=56/72, rid=414, fid=102496
depth:  39, queue: pq.size=3, pmode=1, max:score=56/72, rid=9, fid=127001
depth:  40, queue: pq.size=3, pmode=1, max:score=58/72, rid=309, fid=5693
depth:  41, queue: pq.size=3, pmode=1, max:score=58/72, rid=309, fid=227292
depth:  42, queue: pq.size=3, pmode=1, max:score=59/72, rid=309, fid=24642
depth:  43, queue: pq.size=3, pmode=1, max:score=60/72, rid=54, fid=122944
depth:  44, queue: pq.size=3, pmode=1, max:score=60/72, rid=314, fid=4
depth:  45, queue: pq.size=3, pmode=1, max:score=62/72, rid=302, fid=224769
depth:  46, queue: pq.size=3, pmode=1, max:score=62/72, rid=5, fid=0
depth:  47, queue: pq.size=3, pmode=1, max:score=62/72, rid=68, fid=109
depth:  48, queue: pq.size=3, pmode=1, max:score=63/72, rid=152, fid=8640
depth:  49, queue: pq.size=3, pmode=1, max:score=64/72, rid=421, fid=167226
depth:  50, queue: pq.size=3, pmode=1, max:score=64/72, rid=429, fid=0
depth:  51, queue: pq.size=3, pmode=1, max:score=64/72, rid=294, fid=76756
depth:  52, queue: pq.size=3, pmode=1, max:score=65/72, rid=106, fid=697
depth:  53, queue: pq.size=3, pmode=1, max:score=65/72, rid=27, fid=7
depth:  54, queue: pq.size=3, pmode=1, max:score=65/72, rid=207, fid=375
depth:  55, queue: pq.size=3, pmode=1, max:score=66/72, rid=447, fid=4045
depth:  56, queue: pq.size=3, pmode=1, max:score=66/72, rid=4, fid=6
depth:  57, queue: pq.size=3, pmode=1, max:score=67/72, rid=297, fid=251
depth:  58, queue: pq.size=3, pmode=1, max:score=67/72, rid=7, fid=15
depth:  59, queue: pq.size=3, pmode=1, max:score=67/72, rid=48, fid=774
depth:  60, queue: pq.size=3, pmode=1, max:score=68/72, rid=450, fid=54409
depth:  61, queue: pq.size=3, pmode=1, max:score=68/72, rid=260, fid=104
depth:  62, queue: pq.size=3, pmode=1, max:score=68/72, rid=61, fid=3947
depth:  63, queue: pq.size=3, pmode=1, max:score=69/72, rid=320, fid=5031
depth:  64, queue: pq.size=3, pmode=1, max:score=69/72, rid=358, fid=30
depth:  65, queue: pq.size=3, pmode=1, max:score=69/72, rid=98, fid=312
depth:  66, queue: pq.size=3, pmode=1, max:score=70/72, rid=358, fid=13221
depth:  67, queue: pq.size=3, pmode=1, max:score=70/72, rid=192, fid=16
depth:  68, queue: pq.size=3, pmode=1, max:score=70/72, rid=107, fid=2483
depth:  69, queue: pq.size=3, pmode=1, max:score=71/72, rid=174, fid=2299
depth:  70, queue: pq.size=3, pmode=1, max:score=71/72, rid=171, fid=3
depth:  71, queue: pq.size=3, pmode=1, max:score=71/72, rid=65, fid=720
depth:  72, queue: pq.size=3, pmode=1, max:score=71/72, rid=42, fid=10058
depth:  73, queue: pq.size=3, pmode=1, max:score=72/72, rid=449, fid=90796
result size: 74


--- Performance ---
Total Execution Time: 55.057 sec
