--- Configuration ---
P_SN: 5
P_EN: 12
P_SLICE: 1
P_BEAM_WIDTH: 262144
P_THRESHOLD: 22
---------------------

start algo2_1
depth:   0, queue: pq.size=3, pmode=0, max:score=6/72, rid=13, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=9/72, rid=13, fid=2
depth:   2, queue: pq.size=3, pmode=0, max:score=11/72, rid=156, fid=0
depth:   3, queue: pq.size=3, pmode=0, max:score=13/72, rid=156, fid=2
depth:   4, queue: pq.size=3, pmode=0, max:score=15/72, rid=27, fid=25
depth:   5, queue: pq.size=3, pmode=0, max:score=18/72, rid=154, fid=13119
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=62, fid=1
depth:   7, queue: pq.size=3, pmode=0, max:score=20/72, rid=92, fid=15
depth:   8, queue: pq.size=3, pmode=0, max:score=22/72, rid=94, fid=6635
depth:   9, queue: pq.size=3, pmode=0, max:score=24/72, rid=93, fid=251
depth:  10, queue: pq.size=3, pmode=0, max:score=26/72, rid=75, fid=598
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=148, fid=0
depth:  12, queue: pq.size=3, pmode=0, max:score=28/72, rid=143, fid=111
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=158, fid=10488
depth:  14, queue: pq.size=3, pmode=0, max:score=32/72, rid=98, fid=14
depth:  15, queue: pq.size=3, pmode=0, max:score=33/72, rid=51, fid=3615
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=114, fid=11
depth:  17, queue: pq.size=3, pmode=0, max:score=36/72, rid=162, fid=235
depth:  18, queue: pq.size=3, pmode=0, max:score=37/72, rid=126, fid=396
depth:  19, queue: pq.size=3, pmode=0, max:score=38/72, rid=71, fid=593
depth:  20, queue: pq.size=3, pmode=0, max:score=39/72, rid=71, fid=34090
depth:  21, queue: pq.size=3, pmode=0, max:score=40/72, rid=65, fid=1095
depth:  22, queue: pq.size=3, pmode=1, max:score=41/72, rid=361, fid=120
depth:  23, queue: pq.size=3, pmode=1, max:score=42/72, rid=228, fid=202
depth:  24, queue: pq.size=3, pmode=1, max:score=43/72, rid=56, fid=150
depth:  25, queue: pq.size=3, pmode=1, max:score=45/72, rid=475, fid=19962
depth:  26, queue: pq.size=3, pmode=1, max:score=46/72, rid=257, fid=424
depth:  27, queue: pq.size=3, pmode=1, max:score=47/72, rid=35, fid=3198
depth:  28, queue: pq.size=3, pmode=1, max:score=48/72, rid=404, fid=1970
depth:  29, queue: pq.size=3, pmode=1, max:score=49/72, rid=180, fid=937
depth:  30, queue: pq.size=3, pmode=1, max:score=50/72, rid=213, fid=116672
depth:  31, queue: pq.size=3, pmode=1, max:score=51/72, rid=300, fid=6174
depth:  32, queue: pq.size=3, pmode=1, max:score=52/72, rid=282, fid=11593
depth:  33, queue: pq.size=3, pmode=1, max:score=53/72, rid=300, fid=9294
depth:  34, queue: pq.size=3, pmode=1, max:score=54/72, rid=300, fid=15459
depth:  35, queue: pq.size=3, pmode=1, max:score=55/72, rid=2, fid=7199
depth:  36, queue: pq.size=3, pmode=1, max:score=55/72, rid=173, fid=149203
depth:  37, queue: pq.size=3, pmode=1, max:score=56/72, rid=171, fid=3581
depth:  38, queue: pq.size=3, pmode=1, max:score=57/72, rid=494, fid=130890
depth:  39, queue: pq.size=3, pmode=1, max:score=58/72, rid=63, fid=112763
depth:  40, queue: pq.size=3, pmode=1, max:score=59/72, rid=63, fid=75332
depth:  41, queue: pq.size=3, pmode=1, max:score=59/72, rid=93, fid=1947
depth:  42, queue: pq.size=3, pmode=1, max:score=60/72, rid=189, fid=175091
depth:  43, queue: pq.size=3, pmode=1, max:score=61/72, rid=347, fid=19811
depth:  44, queue: pq.size=3, pmode=1, max:score=62/72, rid=63, fid=73
depth:  45, queue: pq.size=3, pmode=1, max:score=63/72, rid=255, fid=187
depth:  46, queue: pq.size=3, pmode=1, max:score=63/72, rid=255, fid=3880
depth:  47, queue: pq.size=3, pmode=1, max:score=64/72, rid=44, fid=1535
depth:  48, queue: pq.size=3, pmode=1, max:score=64/72, rid=156, fid=352
depth:  49, queue: pq.size=3, pmode=1, max:score=65/72, rid=287, fid=61592
depth:  50, queue: pq.size=3, pmode=1, max:score=66/72, rid=494, fid=39335
depth:  51, queue: pq.size=3, pmode=1, max:score=67/72, rid=387, fid=91807
depth:  52, queue: pq.size=3, pmode=1, max:score=67/72, rid=44, fid=3
depth:  53, queue: pq.size=3, pmode=1, max:score=67/72, rid=84, fid=59
depth:  54, queue: pq.size=3, pmode=1, max:score=68/72, rid=439, fid=8273
depth:  55, queue: pq.size=3, pmode=1, max:score=69/72, rid=439, fid=54549
depth:  56, queue: pq.size=3, pmode=1, max:score=69/72, rid=14, fid=38
depth:  57, queue: pq.size=3, pmode=1, max:score=69/72, rid=33, fid=2413
depth:  58, queue: pq.size=3, pmode=1, max:score=70/72, rid=200, fid=120998
depth:  59, queue: pq.size=3, pmode=1, max:score=70/72, rid=138, fid=9
depth:  60, queue: pq.size=3, pmode=1, max:score=71/72, rid=40, fid=3687
depth:  61, queue: pq.size=3, pmode=1, max:score=71/72, rid=90, fid=1
depth:  62, queue: pq.size=3, pmode=1, max:score=71/72, rid=113, fid=24
depth:  63, queue: pq.size=3, pmode=1, max:score=71/72, rid=61, fid=4294
depth:  64, queue: pq.size=3, pmode=1, max:score=72/72, rid=159, fid=152270
result size: 65


--- Performance ---
Total Execution Time: 44.110 sec
