--- Configuration ---
P_BEAM_WIDTH: 262144
P_SLICE: 1
P_EVALUATION: 1
P_THRESHOLD: 20
P_SN: 5
P_EN: 10
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=91, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=92, fid=5
depth:   2, queue: pq.size=3, pmode=0, max:score=11/72, rid=139, fid=1
depth:   3, queue: pq.size=3, pmode=0, max:score=13/72, rid=10, fid=53
depth:   4, queue: pq.size=3, pmode=0, max:score=15/72, rid=82, fid=0
depth:   5, queue: pq.size=3, pmode=0, max:score=18/72, rid=60, fid=1
depth:   6, queue: pq.size=3, pmode=0, max:score=20/72, rid=121, fid=0
depth:   7, queue: pq.size=3, pmode=0, max:score=21/72, rid=18, fid=0
depth:   8, queue: pq.size=3, pmode=0, max:score=23/72, rid=98, fid=7
depth:   9, queue: pq.size=3, pmode=0, max:score=24/72, rid=20, fid=79
depth:  10, queue: pq.size=3, pmode=0, max:score=26/72, rid=49, fid=17
depth:  11, queue: pq.size=3, pmode=0, max:score=28/72, rid=50, fid=1267
depth:  12, queue: pq.size=3, pmode=0, max:score=29/72, rid=26, fid=435
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=181, fid=17106
depth:  14, queue: pq.size=3, pmode=0, max:score=32/72, rid=158, fid=33
depth:  15, queue: pq.size=3, pmode=0, max:score=34/72, rid=133, fid=84
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=186, fid=380
depth:  17, queue: pq.size=3, pmode=0, max:score=36/72, rid=129, fid=20366
depth:  18, queue: pq.size=3, pmode=0, max:score=37/72, rid=13, fid=0
depth:  19, queue: pq.size=3, pmode=0, max:score=38/72, rid=45, fid=104267
depth:  20, queue: pq.size=3, pmode=1, max:score=39/72, rid=466, fid=81135
depth:  21, queue: pq.size=3, pmode=1, max:score=40/72, rid=255, fid=93
depth:  22, queue: pq.size=3, pmode=1, max:score=41/72, rid=301, fid=3397
depth:  23, queue: pq.size=3, pmode=1, max:score=42/72, rid=300, fid=22234
depth:  24, queue: pq.size=3, pmode=1, max:score=44/72, rid=300, fid=862
depth:  25, queue: pq.size=3, pmode=1, max:score=45/72, rid=319, fid=35
depth:  26, queue: pq.size=3, pmode=1, max:score=46/72, rid=247, fid=379
depth:  27, queue: pq.size=3, pmode=1, max:score=48/72, rid=409, fid=455
depth:  28, queue: pq.size=3, pmode=1, max:score=49/72, rid=409, fid=273
depth:  29, queue: pq.size=3, pmode=1, max:score=50/72, rid=14, fid=852
depth:  30, queue: pq.size=3, pmode=1, max:score=51/72, rid=34, fid=56378
depth:  31, queue: pq.size=3, pmode=1, max:score=52/72, rid=79, fid=5109
depth:  32, queue: pq.size=3, pmode=1, max:score=53/72, rid=172, fid=147392
depth:  33, queue: pq.size=3, pmode=1, max:score=54/72, rid=222, fid=48
depth:  34, queue: pq.size=3, pmode=1, max:score=55/72, rid=229, fid=36928
depth:  35, queue: pq.size=3, pmode=1, max:score=56/72, rid=229, fid=8558
depth:  36, queue: pq.size=3, pmode=1, max:score=57/72, rid=223, fid=60
depth:  37, queue: pq.size=3, pmode=1, max:score=58/72, rid=368, fid=39
depth:  38, queue: pq.size=3, pmode=1, max:score=58/72, rid=150, fid=24043
depth:  39, queue: pq.size=3, pmode=1, max:score=59/72, rid=302, fid=3830
depth:  40, queue: pq.size=3, pmode=1, max:score=60/72, rid=150, fid=20
depth:  41, queue: pq.size=3, pmode=1, max:score=60/72, rid=172, fid=112
depth:  42, queue: pq.size=3, pmode=1, max:score=61/72, rid=417, fid=14032
depth:  43, queue: pq.size=3, pmode=1, max:score=61/72, rid=209, fid=239467
depth:  44, queue: pq.size=3, pmode=1, max:score=62/72, rid=357, fid=534
depth:  45, queue: pq.size=3, pmode=1, max:score=62/72, rid=121, fid=21
depth:  46, queue: pq.size=3, pmode=1, max:score=63/72, rid=357, fid=655
depth:  47, queue: pq.size=3, pmode=1, max:score=63/72, rid=373, fid=108790
depth:  48, queue: pq.size=3, pmode=1, max:score=64/72, rid=73, fid=18713
depth:  49, queue: pq.size=3, pmode=1, max:score=65/72, rid=72, fid=1043
depth:  50, queue: pq.size=3, pmode=1, max:score=65/72, rid=59, fid=32768
depth:  51, queue: pq.size=3, pmode=1, max:score=66/72, rid=355, fid=164
depth:  52, queue: pq.size=3, pmode=1, max:score=66/72, rid=280, fid=0
depth:  53, queue: pq.size=3, pmode=1, max:score=66/72, rid=93, fid=652
depth:  54, queue: pq.size=3, pmode=1, max:score=67/72, rid=355, fid=69027
depth:  55, queue: pq.size=3, pmode=1, max:score=68/72, rid=200, fid=77
depth:  56, queue: pq.size=3, pmode=1, max:score=68/72, rid=107, fid=6
depth:  57, queue: pq.size=3, pmode=1, max:score=69/72, rid=358, fid=275
depth:  58, queue: pq.size=3, pmode=1, max:score=69/72, rid=358, fid=133029
depth:  59, queue: pq.size=3, pmode=1, max:score=70/72, rid=358, fid=325
depth:  60, queue: pq.size=3, pmode=1, max:score=70/72, rid=85, fid=18
depth:  61, queue: pq.size=3, pmode=1, max:score=70/72, rid=91, fid=411
depth:  62, queue: pq.size=3, pmode=1, max:score=70/72, rid=98, fid=4415
depth:  63, queue: pq.size=3, pmode=1, max:score=70/72, rid=22, fid=4374
depth:  64, queue: pq.size=3, pmode=1, max:score=70/72, rid=272, fid=8699
depth:  65, queue: pq.size=3, pmode=1, max:score=70/72, rid=24, fid=9059
depth:  66, queue: pq.size=3, pmode=1, max:score=70/72, rid=76, fid=9561
depth:  67, queue: pq.size=3, pmode=1, max:score=71/72, rid=479, fid=22043
depth:  68, queue: pq.size=3, pmode=1, max:score=71/72, rid=2, fid=0
depth:  69, queue: pq.size=3, pmode=1, max:score=71/72, rid=191, fid=11
depth:  70, queue: pq.size=3, pmode=1, max:score=71/72, rid=79, fid=752
depth:  71, queue: pq.size=3, pmode=1, max:score=71/72, rid=58, fid=4402
depth:  72, queue: pq.size=3, pmode=1, max:score=72/72, rid=429, fid=30308
result size: 73


--- Performance ---
Total Execution Time: 55.161 sec
