--- Configuration ---
P_SN: 4
P_EN: 10
P_SLICE: 2
P_BEAM_WIDTH: 16384
P_THRESHOLD: 22
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=7/72, rid=62, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=9/72, rid=48, fid=5
depth:   2, queue: pq.size=3, pmode=0, max:score=11/72, rid=88, fid=678
depth:   3, queue: pq.size=3, pmode=0, max:score=14/72, rid=82, fid=361
depth:   4, queue: pq.size=3, pmode=0, max:score=16/72, rid=82, fid=8470
depth:   5, queue: pq.size=3, pmode=0, max:score=18/72, rid=109, fid=0
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=112, fid=113
depth:   7, queue: pq.size=3, pmode=0, max:score=21/72, rid=92, fid=26
depth:   8, queue: pq.size=3, pmode=0, max:score=23/72, rid=92, fid=6898
depth:   9, queue: pq.size=3, pmode=0, max:score=24/72, rid=109, fid=2534
depth:  10, queue: pq.size=3, pmode=0, max:score=25/72, rid=63, fid=74
depth:  11, queue: pq.size=3, pmode=0, max:score=28/72, rid=28, fid=20
depth:  12, queue: pq.size=3, pmode=0, max:score=28/72, rid=95, fid=10910
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=57, fid=0
depth:  14, queue: pq.size=3, pmode=0, max:score=31/72, rid=63, fid=266
depth:  15, queue: pq.size=3, pmode=0, max:score=32/72, rid=115, fid=61
depth:  16, queue: pq.size=3, pmode=0, max:score=33/72, rid=87, fid=4
depth:  17, queue: pq.size=3, pmode=0, max:score=35/72, rid=5, fid=0
depth:  18, queue: pq.size=3, pmode=0, max:score=36/72, rid=1, fid=40
depth:  19, queue: pq.size=3, pmode=0, max:score=36/72, rid=79, fid=771
depth:  20, queue: pq.size=3, pmode=0, max:score=38/72, rid=122, fid=133
depth:  21, queue: pq.size=3, pmode=0, max:score=39/72, rid=99, fid=0
depth:  22, queue: pq.size=3, pmode=1, max:score=39/72, rid=134, fid=129
depth:  23, queue: pq.size=3, pmode=1, max:score=40/72, rid=134, fid=521
depth:  24, queue: pq.size=3, pmode=1, max:score=42/72, rid=341, fid=19
depth:  25, queue: pq.size=3, pmode=1, max:score=43/72, rid=341, fid=50
depth:  26, queue: pq.size=3, pmode=1, max:score=44/72, rid=341, fid=253
depth:  27, queue: pq.size=3, pmode=1, max:score=45/72, rid=341, fid=953
depth:  28, queue: pq.size=3, pmode=1, max:score=46/72, rid=432, fid=206
depth:  29, queue: pq.size=3, pmode=1, max:score=47/72, rid=227, fid=1504
depth:  30, queue: pq.size=3, pmode=1, max:score=48/72, rid=55, fid=187
depth:  31, queue: pq.size=3, pmode=1, max:score=48/72, rid=128, fid=9486
depth:  32, queue: pq.size=3, pmode=1, max:score=49/72, rid=116, fid=4318
depth:  33, queue: pq.size=3, pmode=1, max:score=50/72, rid=273, fid=202
depth:  34, queue: pq.size=3, pmode=1, max:score=51/72, rid=228, fid=291
depth:  35, queue: pq.size=3, pmode=1, max:score=52/72, rid=275, fid=27
depth:  36, queue: pq.size=3, pmode=1, max:score=53/72, rid=498, fid=13810
depth:  37, queue: pq.size=3, pmode=1, max:score=54/72, rid=498, fid=3697
depth:  38, queue: pq.size=3, pmode=1, max:score=55/72, rid=212, fid=1058
depth:  39, queue: pq.size=3, pmode=1, max:score=55/72, rid=14, fid=0
depth:  40, queue: pq.size=3, pmode=1, max:score=56/72, rid=155, fid=47
depth:  41, queue: pq.size=3, pmode=1, max:score=57/72, rid=102, fid=12
depth:  42, queue: pq.size=3, pmode=1, max:score=57/72, rid=14, fid=3
depth:  43, queue: pq.size=3, pmode=1, max:score=58/72, rid=245, fid=354
depth:  44, queue: pq.size=3, pmode=1, max:score=59/72, rid=153, fid=24
depth:  45, queue: pq.size=3, pmode=1, max:score=60/72, rid=488, fid=2939
depth:  46, queue: pq.size=3, pmode=1, max:score=60/72, rid=139, fid=359
depth:  47, queue: pq.size=3, pmode=1, max:score=61/72, rid=267, fid=18
depth:  48, queue: pq.size=3, pmode=1, max:score=62/72, rid=267, fid=8
depth:  49, queue: pq.size=3, pmode=1, max:score=62/72, rid=119, fid=11
depth:  50, queue: pq.size=3, pmode=1, max:score=62/72, rid=104, fid=873
depth:  51, queue: pq.size=3, pmode=1, max:score=63/72, rid=339, fid=764
depth:  52, queue: pq.size=3, pmode=1, max:score=64/72, rid=155, fid=32
depth:  53, queue: pq.size=3, pmode=1, max:score=64/72, rid=155, fid=528
depth:  54, queue: pq.size=3, pmode=1, max:score=64/72, rid=301, fid=1018
depth:  55, queue: pq.size=3, pmode=1, max:score=65/72, rid=196, fid=2559
depth:  56, queue: pq.size=3, pmode=1, max:score=65/72, rid=79, fid=15
depth:  57, queue: pq.size=3, pmode=1, max:score=66/72, rid=263, fid=817
depth:  58, queue: pq.size=3, pmode=1, max:score=66/72, rid=263, fid=1391
depth:  59, queue: pq.size=3, pmode=1, max:score=67/72, rid=398, fid=19
depth:  60, queue: pq.size=3, pmode=1, max:score=67/72, rid=214, fid=1240
depth:  61, queue: pq.size=3, pmode=1, max:score=68/72, rid=285, fid=1686
depth:  62, queue: pq.size=3, pmode=1, max:score=68/72, rid=201, fid=3186
depth:  63, queue: pq.size=3, pmode=1, max:score=68/72, rid=56, fid=33
depth:  64, queue: pq.size=3, pmode=1, max:score=69/72, rid=214, fid=678
