--- Configuration ---
P_BEAM_WIDTH: 262144
P_EVALUATION: 3
P_SLICE: 1
P_THRESHOLD: 24
P_SN: 2
P_EN: 14
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=5/72, rid=435, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=7/72, rid=307, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=417, fid=377
depth:   3, queue: pq.size=3, pmode=0, max:score=11/72, rid=412, fid=15
depth:   4, queue: pq.size=3, pmode=0, max:score=13/72, rid=303, fid=48
depth:   5, queue: pq.size=3, pmode=0, max:score=16/72, rid=466, fid=2
depth:   6, queue: pq.size=3, pmode=0, max:score=18/72, rid=487, fid=17
depth:   7, queue: pq.size=3, pmode=0, max:score=20/72, rid=487, fid=12
depth:   8, queue: pq.size=3, pmode=0, max:score=22/72, rid=329, fid=237958
depth:   9, queue: pq.size=3, pmode=0, max:score=23/72, rid=350, fid=2699
depth:  10, queue: pq.size=3, pmode=0, max:score=25/72, rid=465, fid=545
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=155, fid=13103
depth:  12, queue: pq.size=3, pmode=0, max:score=28/72, rid=418, fid=415
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=418, fid=1455
depth:  14, queue: pq.size=3, pmode=0, max:score=31/72, rid=410, fid=14781
depth:  15, queue: pq.size=3, pmode=0, max:score=33/72, rid=492, fid=1442
depth:  16, queue: pq.size=3, pmode=0, max:score=36/72, rid=238, fid=10
depth:  17, queue: pq.size=3, pmode=0, max:score=37/72, rid=238, fid=61
depth:  18, queue: pq.size=3, pmode=0, max:score=38/72, rid=363, fid=788
depth:  19, queue: pq.size=3, pmode=0, max:score=40/72, rid=296, fid=0
depth:  20, queue: pq.size=3, pmode=0, max:score=41/72, rid=364, fid=9
depth:  21, queue: pq.size=3, pmode=0, max:score=42/72, rid=306, fid=399
depth:  22, queue: pq.size=3, pmode=0, max:score=43/72, rid=368, fid=3
depth:  23, queue: pq.size=3, pmode=0, max:score=44/72, rid=124, fid=4
depth:  24, queue: pq.size=3, pmode=1, max:score=44/72, rid=143, fid=3860
depth:  25, queue: pq.size=3, pmode=1, max:score=45/72, rid=74, fid=4136
depth:  26, queue: pq.size=3, pmode=1, max:score=46/72, rid=74, fid=15256
depth:  27, queue: pq.size=3, pmode=1, max:score=47/72, rid=51, fid=12867
depth:  28, queue: pq.size=3, pmode=1, max:score=48/72, rid=56, fid=23550
depth:  29, queue: pq.size=3, pmode=1, max:score=49/72, rid=51, fid=69047
depth:  30, queue: pq.size=3, pmode=1, max:score=49/72, rid=167, fid=589
depth:  31, queue: pq.size=3, pmode=1, max:score=50/72, rid=177, fid=153899
depth:  32, queue: pq.size=3, pmode=1, max:score=50/72, rid=101, fid=3188
depth:  33, queue: pq.size=3, pmode=1, max:score=51/72, rid=212, fid=13982
depth:  34, queue: pq.size=3, pmode=1, max:score=52/72, rid=414, fid=8337
depth:  35, queue: pq.size=3, pmode=1, max:score=53/72, rid=208, fid=90412
depth:  36, queue: pq.size=3, pmode=1, max:score=53/72, rid=164, fid=196505
depth:  37, queue: pq.size=3, pmode=1, max:score=54/72, rid=247, fid=62119
depth:  38, queue: pq.size=3, pmode=1, max:score=55/72, rid=380, fid=3124
depth:  39, queue: pq.size=3, pmode=1, max:score=55/72, rid=313, fid=169442
depth:  40, queue: pq.size=3, pmode=1, max:score=56/72, rid=414, fid=20118
depth:  41, queue: pq.size=3, pmode=1, max:score=57/72, rid=382, fid=3733
depth:  42, queue: pq.size=3, pmode=1, max:score=58/72, rid=133, fid=220
depth:  43, queue: pq.size=3, pmode=1, max:score=59/72, rid=281, fid=110
depth:  44, queue: pq.size=3, pmode=1, max:score=60/72, rid=314, fid=308
depth:  45, queue: pq.size=3, pmode=1, max:score=61/72, rid=314, fid=36
depth:  46, queue: pq.size=3, pmode=1, max:score=61/72, rid=174, fid=6637
depth:  47, queue: pq.size=3, pmode=1, max:score=62/72, rid=314, fid=9722
depth:  48, queue: pq.size=3, pmode=1, max:score=62/72, rid=72, fid=662
depth:  49, queue: pq.size=3, pmode=1, max:score=63/72, rid=95, fid=63973
depth:  50, queue: pq.size=3, pmode=1, max:score=64/72, rid=270, fid=5232
depth:  51, queue: pq.size=3, pmode=1, max:score=64/72, rid=88, fid=95696
depth:  52, queue: pq.size=3, pmode=1, max:score=64/72, rid=89, fid=344
depth:  53, queue: pq.size=3, pmode=1, max:score=65/72, rid=244, fid=58700
depth:  54, queue: pq.size=3, pmode=1, max:score=65/72, rid=24, fid=535
depth:  55, queue: pq.size=3, pmode=1, max:score=65/72, rid=90, fid=3939
depth:  56, queue: pq.size=3, pmode=1, max:score=66/72, rid=309, fid=163890
depth:  57, queue: pq.size=3, pmode=1, max:score=67/72, rid=354, fid=292
depth:  58, queue: pq.size=3, pmode=1, max:score=67/72, rid=239, fid=42872
depth:  59, queue: pq.size=3, pmode=1, max:score=67/72, rid=11, fid=326
depth:  60, queue: pq.size=3, pmode=1, max:score=68/72, rid=164, fid=9641
depth:  61, queue: pq.size=3, pmode=1, max:score=68/72, rid=9, fid=78
depth:  62, queue: pq.size=3, pmode=1, max:score=68/72, rid=292, fid=3052
depth:  63, queue: pq.size=3, pmode=1, max:score=69/72, rid=58, fid=141842
depth:  64, queue: pq.size=3, pmode=1, max:score=69/72, rid=84, fid=379
depth:  65, queue: pq.size=3, pmode=1, max:score=70/72, rid=175, fid=18527
depth:  66, queue: pq.size=3, pmode=1, max:score=70/72, rid=423, fid=44
depth:  67, queue: pq.size=3, pmode=1, max:score=70/72, rid=116, fid=1963
depth:  68, queue: pq.size=3, pmode=1, max:score=70/72, rid=18, fid=4310
depth:  69, queue: pq.size=3, pmode=1, max:score=70/72, rid=9, fid=4221
depth:  70, queue: pq.size=3, pmode=1, max:score=70/72, rid=32, fid=8061
depth:  71, queue: pq.size=3, pmode=1, max:score=71/72, rid=471, fid=4306
depth:  72, queue: pq.size=3, pmode=1, max:score=71/72, rid=75, fid=0
depth:  73, queue: pq.size=3, pmode=1, max:score=71/72, rid=32, fid=11
depth:  74, queue: pq.size=3, pmode=1, max:score=71/72, rid=11, fid=792
depth:  75, queue: pq.size=3, pmode=1, max:score=72/72, rid=121, fid=33084
result size: 76


--- Performance ---
Total Execution Time: 66.635 sec
