--- Configuration ---
P_SN: 4
P_EN: 10
P_SLICE: 1
P_BEAM_WIDTH: 16384
P_THRESHOLD: 22
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=178, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=181, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=11/72, rid=210, fid=8
depth:   3, queue: pq.size=3, pmode=0, max:score=13/72, rid=252, fid=277
depth:   4, queue: pq.size=3, pmode=0, max:score=15/72, rid=166, fid=141
depth:   5, queue: pq.size=3, pmode=0, max:score=17/72, rid=93, fid=2
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=234, fid=108
depth:   7, queue: pq.size=3, pmode=0, max:score=21/72, rid=243, fid=13
depth:   8, queue: pq.size=3, pmode=0, max:score=24/72, rid=198, fid=80
depth:   9, queue: pq.size=3, pmode=0, max:score=25/72, rid=166, fid=0
depth:  10, queue: pq.size=3, pmode=0, max:score=27/72, rid=211, fid=3
depth:  11, queue: pq.size=3, pmode=0, max:score=28/72, rid=167, fid=9564
depth:  12, queue: pq.size=3, pmode=0, max:score=31/72, rid=106, fid=4199
depth:  13, queue: pq.size=3, pmode=0, max:score=32/72, rid=152, fid=0
depth:  14, queue: pq.size=3, pmode=0, max:score=33/72, rid=200, fid=70
depth:  15, queue: pq.size=3, pmode=0, max:score=34/72, rid=184, fid=34
depth:  16, queue: pq.size=3, pmode=0, max:score=37/72, rid=29, fid=34
depth:  17, queue: pq.size=3, pmode=0, max:score=37/72, rid=121, fid=21
depth:  18, queue: pq.size=3, pmode=0, max:score=38/72, rid=128, fid=2
depth:  19, queue: pq.size=3, pmode=0, max:score=40/72, rid=166, fid=2336
depth:  20, queue: pq.size=3, pmode=0, max:score=40/72, rid=205, fid=256
depth:  21, queue: pq.size=3, pmode=0, max:score=42/72, rid=154, fid=9348
depth:  22, queue: pq.size=3, pmode=1, max:score=42/72, rid=130, fid=33
depth:  23, queue: pq.size=3, pmode=1, max:score=44/72, rid=167, fid=7331
depth:  24, queue: pq.size=3, pmode=1, max:score=45/72, rid=335, fid=10837
depth:  25, queue: pq.size=3, pmode=1, max:score=46/72, rid=168, fid=61
depth:  26, queue: pq.size=3, pmode=1, max:score=47/72, rid=34, fid=240
depth:  27, queue: pq.size=3, pmode=1, max:score=48/72, rid=27, fid=571
depth:  28, queue: pq.size=3, pmode=1, max:score=49/72, rid=344, fid=180
depth:  29, queue: pq.size=3, pmode=1, max:score=50/72, rid=207, fid=272
depth:  30, queue: pq.size=3, pmode=1, max:score=51/72, rid=194, fid=364
depth:  31, queue: pq.size=3, pmode=1, max:score=52/72, rid=360, fid=7647
depth:  32, queue: pq.size=3, pmode=1, max:score=52/72, rid=307, fid=11598
depth:  33, queue: pq.size=3, pmode=1, max:score=53/72, rid=225, fid=4202
depth:  34, queue: pq.size=3, pmode=1, max:score=54/72, rid=420, fid=42
depth:  35, queue: pq.size=3, pmode=1, max:score=55/72, rid=325, fid=5057
depth:  36, queue: pq.size=3, pmode=1, max:score=56/72, rid=325, fid=8544
depth:  37, queue: pq.size=3, pmode=1, max:score=56/72, rid=232, fid=1282
depth:  38, queue: pq.size=3, pmode=1, max:score=57/72, rid=174, fid=302
depth:  39, queue: pq.size=3, pmode=1, max:score=57/72, rid=361, fid=13735
depth:  40, queue: pq.size=3, pmode=2, max:score=59/72, rid=179760, fid=800
depth:  42, queue: pq.size=3, pmode=2, max:score=61/72, rid=179760, fid=5905
depth:  44, queue: pq.size=3, pmode=2, max:score=62/72, rid=235551, fid=413
depth:  46, queue: pq.size=3, pmode=2, max:score=62/72, rid=151791, fid=22
depth:  48, queue: pq.size=3, pmode=2, max:score=63/72, rid=250259, fid=2034
depth:  50, queue: pq.size=3, pmode=2, max:score=64/72, rid=94116, fid=2889
depth:  52, queue: pq.size=3, pmode=2, max:score=65/72, rid=220616, fid=460
depth:  54, queue: pq.size=3, pmode=2, max:score=66/72, rid=254080, fid=49
depth:  56, queue: pq.size=3, pmode=2, max:score=67/72, rid=188430, fid=1
depth:  58, queue: pq.size=3, pmode=2, max:score=68/72, rid=161099, fid=12389
depth:  60, queue: pq.size=3, pmode=2, max:score=68/72, rid=39492, fid=31
depth:  62, queue: pq.size=3, pmode=2, max:score=69/72, rid=196101, fid=5926
depth:  64, queue: pq.size=3, pmode=2, max:score=71/72, rid=118567, fid=660
depth:  66, queue: pq.size=3, pmode=2, max:score=71/72, rid=1537, fid=5
depth:  68, queue: pq.size=3, pmode=2, max:score=72/72, rid=83868, fid=11768
result size: 70


--- Performance ---
Total Execution Time: 290.978 sec
