--- Configuration ---
P_SN: 5
P_EN: 12
P_SLICE: 2
P_BEAM_WIDTH: 16384
P_THRESHOLD: 22
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=3/72, rid=82, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=5/72, rid=23, fid=18
depth:   2, queue: pq.size=3, pmode=0, max:score=8/72, rid=86, fid=3
depth:   3, queue: pq.size=3, pmode=0, max:score=9/72, rid=98, fid=1705
depth:   4, queue: pq.size=3, pmode=0, max:score=12/72, rid=13, fid=5
depth:   5, queue: pq.size=3, pmode=0, max:score=13/72, rid=78, fid=408
depth:   6, queue: pq.size=3, pmode=0, max:score=15/72, rid=76, fid=6195
depth:   7, queue: pq.size=3, pmode=0, max:score=17/72, rid=93, fid=3314
depth:   8, queue: pq.size=3, pmode=0, max:score=18/72, rid=83, fid=233
depth:   9, queue: pq.size=3, pmode=0, max:score=20/72, rid=91, fid=4
depth:  10, queue: pq.size=3, pmode=0, max:score=22/72, rid=26, fid=39
depth:  11, queue: pq.size=3, pmode=0, max:score=23/72, rid=88, fid=772
depth:  12, queue: pq.size=3, pmode=0, max:score=24/72, rid=57, fid=4115
depth:  13, queue: pq.size=3, pmode=0, max:score=26/72, rid=64, fid=26
depth:  14, queue: pq.size=3, pmode=0, max:score=27/72, rid=102, fid=6418
depth:  15, queue: pq.size=3, pmode=0, max:score=29/72, rid=4, fid=245
depth:  16, queue: pq.size=3, pmode=0, max:score=29/72, rid=97, fid=38
depth:  17, queue: pq.size=3, pmode=0, max:score=31/72, rid=24, fid=1881
depth:  18, queue: pq.size=3, pmode=0, max:score=32/72, rid=28, fid=680
depth:  19, queue: pq.size=3, pmode=0, max:score=33/72, rid=84, fid=5570
depth:  20, queue: pq.size=3, pmode=0, max:score=35/72, rid=97, fid=2
depth:  21, queue: pq.size=3, pmode=0, max:score=35/72, rid=97, fid=79
depth:  22, queue: pq.size=3, pmode=1, max:score=36/72, rid=447, fid=8
depth:  23, queue: pq.size=3, pmode=1, max:score=37/72, rid=447, fid=29
depth:  24, queue: pq.size=3, pmode=1, max:score=38/72, rid=27, fid=18
depth:  25, queue: pq.size=3, pmode=1, max:score=40/72, rid=115, fid=125
depth:  26, queue: pq.size=3, pmode=1, max:score=42/72, rid=463, fid=953
depth:  27, queue: pq.size=3, pmode=1, max:score=43/72, rid=463, fid=2333
depth:  28, queue: pq.size=3, pmode=1, max:score=44/72, rid=463, fid=13403
depth:  29, queue: pq.size=3, pmode=1, max:score=45/72, rid=116, fid=12
depth:  30, queue: pq.size=3, pmode=1, max:score=46/72, rid=312, fid=4
depth:  31, queue: pq.size=3, pmode=1, max:score=46/72, rid=65, fid=63
depth:  32, queue: pq.size=3, pmode=1, max:score=47/72, rid=77, fid=9568
depth:  33, queue: pq.size=3, pmode=1, max:score=48/72, rid=287, fid=3782
depth:  34, queue: pq.size=3, pmode=1, max:score=49/72, rid=201, fid=8620
depth:  35, queue: pq.size=3, pmode=1, max:score=50/72, rid=201, fid=14643
depth:  36, queue: pq.size=3, pmode=1, max:score=50/72, rid=143, fid=280
depth:  37, queue: pq.size=3, pmode=1, max:score=51/72, rid=139, fid=9836
depth:  38, queue: pq.size=3, pmode=1, max:score=52/72, rid=185, fid=3838
depth:  39, queue: pq.size=3, pmode=1, max:score=53/72, rid=387, fid=3718
depth:  40, queue: pq.size=3, pmode=1, max:score=53/72, rid=141, fid=8
depth:  41, queue: pq.size=3, pmode=1, max:score=54/72, rid=216, fid=1240
depth:  42, queue: pq.size=3, pmode=1, max:score=55/72, rid=387, fid=8989
depth:  43, queue: pq.size=3, pmode=1, max:score=55/72, rid=164, fid=76
depth:  44, queue: pq.size=3, pmode=1, max:score=55/72, rid=84, fid=1011
depth:  45, queue: pq.size=3, pmode=1, max:score=56/72, rid=275, fid=14854
