--- Configuration ---
P_SN: 2
P_EN: 10
P_SLICE: 1
P_BEAM_WIDTH: 262144
P_THRESHOLD: 24
P_EVALUATION: 1
---------------------

start algo2_1
depth:   0, queue: pq.size=3, pmode=0, max:score=9/72, rid=399, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=11/72, rid=429, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=13/72, rid=430, fid=0
depth:   3, queue: pq.size=3, pmode=0, max:score=15/72, rid=223, fid=7
depth:   4, queue: pq.size=3, pmode=0, max:score=17/72, rid=355, fid=0
depth:   5, queue: pq.size=3, pmode=0, max:score=19/72, rid=223, fid=48
depth:   6, queue: pq.size=3, pmode=0, max:score=21/72, rid=363, fid=8
depth:   7, queue: pq.size=3, pmode=0, max:score=23/72, rid=465, fid=0
depth:   8, queue: pq.size=3, pmode=0, max:score=24/72, rid=406, fid=170
depth:   9, queue: pq.size=3, pmode=0, max:score=27/72, rid=327, fid=51824
depth:  10, queue: pq.size=3, pmode=0, max:score=28/72, rid=303, fid=15
depth:  11, queue: pq.size=3, pmode=0, max:score=30/72, rid=366, fid=547
depth:  12, queue: pq.size=3, pmode=0, max:score=31/72, rid=426, fid=9241
depth:  13, queue: pq.size=3, pmode=0, max:score=33/72, rid=334, fid=5
depth:  14, queue: pq.size=3, pmode=0, max:score=34/72, rid=334, fid=54
depth:  15, queue: pq.size=3, pmode=0, max:score=35/72, rid=366, fid=0
depth:  16, queue: pq.size=3, pmode=0, max:score=37/72, rid=321, fid=72
depth:  17, queue: pq.size=3, pmode=0, max:score=38/72, rid=321, fid=695
depth:  18, queue: pq.size=3, pmode=0, max:score=39/72, rid=275, fid=104
depth:  19, queue: pq.size=3, pmode=0, max:score=40/72, rid=302, fid=4246
depth:  20, queue: pq.size=3, pmode=0, max:score=42/72, rid=275, fid=7906
depth:  21, queue: pq.size=3, pmode=0, max:score=43/72, rid=302, fid=94987
depth:  22, queue: pq.size=3, pmode=0, max:score=44/72, rid=5, fid=1416
depth:  23, queue: pq.size=3, pmode=0, max:score=45/72, rid=365, fid=260
depth:  24, queue: pq.size=3, pmode=1, max:score=45/72, rid=5, fid=35856
depth:  25, queue: pq.size=3, pmode=1, max:score=47/72, rid=342, fid=234266
