--- Configuration ---
P_SN: 5
P_EN: 12
P_SLICE: 1
P_BEAM_WIDTH: 16384
P_THRESHOLD: 22
---------------------

start algo2_1
depth:   0, queue: pq.size=2, pmode=0, max:score=4/72, rid=155, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=5/72, rid=176, fid=14
depth:   2, queue: pq.size=3, pmode=0, max:score=8/72, rid=150, fid=0
depth:   3, queue: pq.size=3, pmode=0, max:score=10/72, rid=139, fid=25
depth:   4, queue: pq.size=3, pmode=0, max:score=13/72, rid=30, fid=246
depth:   5, queue: pq.size=3, pmode=0, max:score=14/72, rid=181, fid=440
depth:   6, queue: pq.size=3, pmode=0, max:score=16/72, rid=157, fid=2777
depth:   7, queue: pq.size=3, pmode=0, max:score=19/72, rid=94, fid=8313
depth:   8, queue: pq.size=3, pmode=0, max:score=21/72, rid=32, fid=1
depth:   9, queue: pq.size=3, pmode=0, max:score=22/72, rid=15, fid=6
depth:  10, queue: pq.size=3, pmode=0, max:score=24/72, rid=173, fid=5
depth:  11, queue: pq.size=3, pmode=0, max:score=25/72, rid=117, fid=707
depth:  12, queue: pq.size=3, pmode=0, max:score=28/72, rid=101, fid=0
depth:  13, queue: pq.size=3, pmode=0, max:score=29/72, rid=101, fid=22
depth:  14, queue: pq.size=3, pmode=0, max:score=30/72, rid=108, fid=41
depth:  15, queue: pq.size=3, pmode=0, max:score=31/72, rid=166, fid=10
depth:  16, queue: pq.size=3, pmode=0, max:score=33/72, rid=68, fid=7
depth:  17, queue: pq.size=3, pmode=0, max:score=35/72, rid=3, fid=4858
depth:  18, queue: pq.size=3, pmode=0, max:score=36/72, rid=157, fid=529
depth:  19, queue: pq.size=3, pmode=0, max:score=37/72, rid=147, fid=6
depth:  20, queue: pq.size=3, pmode=0, max:score=38/72, rid=91, fid=15
depth:  21, queue: pq.size=3, pmode=0, max:score=39/72, rid=7, fid=3
depth:  22, queue: pq.size=3, pmode=1, max:score=40/72, rid=199, fid=1907
depth:  23, queue: pq.size=3, pmode=1, max:score=41/72, rid=78, fid=105
depth:  24, queue: pq.size=3, pmode=1, max:score=42/72, rid=202, fid=3
depth:  25, queue: pq.size=3, pmode=1, max:score=44/72, rid=419, fid=149
depth:  26, queue: pq.size=3, pmode=1, max:score=45/72, rid=414, fid=4
depth:  27, queue: pq.size=3, pmode=1, max:score=46/72, rid=392, fid=410
depth:  28, queue: pq.size=3, pmode=1, max:score=47/72, rid=353, fid=3151
depth:  29, queue: pq.size=3, pmode=1, max:score=48/72, rid=426, fid=2423
depth:  30, queue: pq.size=3, pmode=1, max:score=49/72, rid=426, fid=14472
depth:  31, queue: pq.size=3, pmode=1, max:score=50/72, rid=178, fid=7978
depth:  32, queue: pq.size=3, pmode=1, max:score=51/72, rid=236, fid=79
depth:  33, queue: pq.size=3, pmode=1, max:score=52/72, rid=178, fid=3554
depth:  34, queue: pq.size=3, pmode=1, max:score=53/72, rid=236, fid=50
depth:  35, queue: pq.size=3, pmode=1, max:score=53/72, rid=26, fid=9573
depth:  36, queue: pq.size=3, pmode=1, max:score=54/72, rid=12, fid=3248
depth:  37, queue: pq.size=3, pmode=1, max:score=54/72, rid=358, fid=275
depth:  38, queue: pq.size=3, pmode=1, max:score=55/72, rid=148, fid=12417
depth:  39, queue: pq.size=3, pmode=1, max:score=56/72, rid=86, fid=8172
depth:  40, queue: pq.size=3, pmode=1, max:score=56/72, rid=11, fid=0
depth:  41, queue: pq.size=3, pmode=1, max:score=57/72, rid=500, fid=679
depth:  42, queue: pq.size=3, pmode=1, max:score=58/72, rid=148, fid=105
depth:  43, queue: pq.size=3, pmode=1, max:score=58/72, rid=99, fid=6343
depth:  44, queue: pq.size=3, pmode=1, max:score=60/72, rid=488, fid=177
depth:  45, queue: pq.size=3, pmode=1, max:score=60/72, rid=488, fid=11513
depth:  46, queue: pq.size=3, pmode=1, max:score=61/72, rid=488, fid=679
depth:  47, queue: pq.size=3, pmode=1, max:score=61/72, rid=230, fid=5989
depth:  48, queue: pq.size=3, pmode=1, max:score=62/72, rid=158, fid=288
depth:  49, queue: pq.size=3, pmode=1, max:score=62/72, rid=158, fid=13766
