--- Configuration ---
P_BEAM_WIDTH: 262144
P_EVALUATION: 3
P_SLICE: 1
P_THRESHOLD: 24
P_SN: 2
P_EN: 12
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=7/72, rid=384, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=10/72, rid=443, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=12/72, rid=467, fid=0
depth:   3, queue: pq.size=3, pmode=0, max:score=14/72, rid=193, fid=0
depth:   4, queue: pq.size=3, pmode=0, max:score=16/72, rid=487, fid=2
depth:   5, queue: pq.size=3, pmode=0, max:score=18/72, rid=266, fid=9
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=321, fid=0
depth:   7, queue: pq.size=3, pmode=0, max:score=21/72, rid=289, fid=511
depth:   8, queue: pq.size=3, pmode=0, max:score=24/72, rid=426, fid=45
depth:   9, queue: pq.size=3, pmode=0, max:score=25/72, rid=426, fid=8568
depth:  10, queue: pq.size=3, pmode=0, max:score=26/72, rid=241, fid=1068
depth:  11, queue: pq.size=3, pmode=0, max:score=28/72, rid=475, fid=153
depth:  12, queue: pq.size=3, pmode=0, max:score=30/72, rid=217, fid=28666
depth:  13, queue: pq.size=3, pmode=0, max:score=32/72, rid=217, fid=12402
depth:  14, queue: pq.size=3, pmode=0, max:score=33/72, rid=393, fid=12
depth:  15, queue: pq.size=3, pmode=0, max:score=35/72, rid=393, fid=3
depth:  16, queue: pq.size=3, pmode=0, max:score=36/72, rid=410, fid=5
depth:  17, queue: pq.size=3, pmode=0, max:score=37/72, rid=162, fid=179
depth:  18, queue: pq.size=3, pmode=0, max:score=39/72, rid=491, fid=32
depth:  19, queue: pq.size=3, pmode=0, max:score=40/72, rid=491, fid=138
depth:  20, queue: pq.size=3, pmode=0, max:score=41/72, rid=440, fid=3323
depth:  21, queue: pq.size=3, pmode=0, max:score=42/72, rid=266, fid=800
depth:  22, queue: pq.size=3, pmode=0, max:score=43/72, rid=461, fid=488
depth:  23, queue: pq.size=3, pmode=0, max:score=44/72, rid=76, fid=5
depth:  24, queue: pq.size=3, pmode=1, max:score=45/72, rid=357, fid=34
depth:  25, queue: pq.size=3, pmode=1, max:score=46/72, rid=109, fid=13789
depth:  26, queue: pq.size=3, pmode=1, max:score=47/72, rid=345, fid=151
depth:  27, queue: pq.size=3, pmode=1, max:score=48/72, rid=71, fid=137
depth:  28, queue: pq.size=3, pmode=1, max:score=49/72, rid=36, fid=77844
depth:  29, queue: pq.size=3, pmode=1, max:score=50/72, rid=270, fid=40
depth:  30, queue: pq.size=3, pmode=1, max:score=51/72, rid=154, fid=177
depth:  31, queue: pq.size=3, pmode=1, max:score=52/72, rid=504, fid=481
depth:  32, queue: pq.size=3, pmode=1, max:score=53/72, rid=289, fid=725
depth:  33, queue: pq.size=3, pmode=1, max:score=53/72, rid=289, fid=87965
depth:  34, queue: pq.size=3, pmode=1, max:score=54/72, rid=164, fid=41736
depth:  35, queue: pq.size=3, pmode=1, max:score=55/72, rid=389, fid=207450
depth:  36, queue: pq.size=3, pmode=1, max:score=56/72, rid=456, fid=2319
depth:  37, queue: pq.size=3, pmode=1, max:score=57/72, rid=347, fid=243
depth:  38, queue: pq.size=3, pmode=1, max:score=58/72, rid=181, fid=412
depth:  39, queue: pq.size=3, pmode=1, max:score=59/72, rid=146, fid=27436
depth:  40, queue: pq.size=3, pmode=1, max:score=59/72, rid=50, fid=184
depth:  41, queue: pq.size=3, pmode=1, max:score=60/72, rid=146, fid=162078
depth:  42, queue: pq.size=3, pmode=1, max:score=60/72, rid=73, fid=1677
depth:  43, queue: pq.size=3, pmode=1, max:score=61/72, rid=131, fid=161244
depth:  44, queue: pq.size=3, pmode=1, max:score=61/72, rid=105, fid=2290
depth:  45, queue: pq.size=3, pmode=1, max:score=62/72, rid=73, fid=146049
depth:  46, queue: pq.size=3, pmode=1, max:score=62/72, rid=147, fid=1622
depth:  47, queue: pq.size=3, pmode=1, max:score=63/72, rid=75, fid=99610
depth:  48, queue: pq.size=3, pmode=1, max:score=64/72, rid=79, fid=3180
depth:  49, queue: pq.size=3, pmode=1, max:score=64/72, rid=79, fid=2207
depth:  50, queue: pq.size=3, pmode=1, max:score=65/72, rid=79, fid=3232
depth:  51, queue: pq.size=3, pmode=1, max:score=65/72, rid=14, fid=385
depth:  52, queue: pq.size=3, pmode=1, max:score=65/72, rid=293, fid=11372
depth:  53, queue: pq.size=3, pmode=1, max:score=66/72, rid=248, fid=186650
depth:  54, queue: pq.size=3, pmode=1, max:score=66/72, rid=55, fid=511
depth:  55, queue: pq.size=3, pmode=1, max:score=67/72, rid=415, fid=11808
depth:  56, queue: pq.size=3, pmode=1, max:score=67/72, rid=48, fid=67
depth:  57, queue: pq.size=3, pmode=1, max:score=67/72, rid=118, fid=8903
depth:  58, queue: pq.size=3, pmode=1, max:score=68/72, rid=304, fid=249684
depth:  59, queue: pq.size=3, pmode=1, max:score=68/72, rid=52, fid=2
depth:  60, queue: pq.size=3, pmode=1, max:score=69/72, rid=100, fid=75603
depth:  61, queue: pq.size=3, pmode=1, max:score=69/72, rid=1, fid=0
depth:  62, queue: pq.size=3, pmode=1, max:score=69/72, rid=37, fid=159
depth:  63, queue: pq.size=3, pmode=1, max:score=70/72, rid=399, fid=3193
depth:  64, queue: pq.size=3, pmode=1, max:score=70/72, rid=399, fid=199410
depth:  65, queue: pq.size=3, pmode=1, max:score=70/72, rid=116, fid=732
depth:  66, queue: pq.size=3, pmode=1, max:score=70/72, rid=113, fid=4931
depth:  67, queue: pq.size=3, pmode=1, max:score=70/72, rid=99, fid=4857
depth:  68, queue: pq.size=3, pmode=1, max:score=70/72, rid=2, fid=10649
depth:  69, queue: pq.size=3, pmode=1, max:score=71/72, rid=225, fid=214062
depth:  70, queue: pq.size=3, pmode=1, max:score=71/72, rid=15, fid=0
depth:  71, queue: pq.size=3, pmode=1, max:score=71/72, rid=18, fid=51
depth:  72, queue: pq.size=3, pmode=1, max:score=71/72, rid=213, fid=1857
depth:  73, queue: pq.size=3, pmode=1, max:score=72/72, rid=491, fid=74359
result size: 74


--- Performance ---
Total Execution Time: 65.689 sec
