--- Configuration ---
P_BEAM_WIDTH: 262144
P_EVALUATION: 3
P_SLICE: 2
P_THRESHOLD: 18
P_SN: 6
P_EN: 13
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=60, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=7/72, rid=57, fid=3
depth:   2, queue: pq.size=3, pmode=0, max:score=11/72, rid=39, fid=32
depth:   3, queue: pq.size=3, pmode=0, max:score=13/72, rid=39, fid=16
depth:   4, queue: pq.size=3, pmode=0, max:score=14/72, rid=39, fid=391
depth:   5, queue: pq.size=3, pmode=0, max:score=16/72, rid=14, fid=51
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=63, fid=0
depth:   7, queue: pq.size=3, pmode=0, max:score=19/72, rid=13, fid=0
depth:   8, queue: pq.size=3, pmode=0, max:score=21/72, rid=48, fid=20
depth:   9, queue: pq.size=3, pmode=0, max:score=22/72, rid=32, fid=1662
depth:  10, queue: pq.size=3, pmode=0, max:score=24/72, rid=39, fid=413
depth:  11, queue: pq.size=3, pmode=0, max:score=25/72, rid=51, fid=4618
depth:  12, queue: pq.size=3, pmode=0, max:score=27/72, rid=61, fid=268
depth:  13, queue: pq.size=3, pmode=0, max:score=28/72, rid=19, fid=0
depth:  14, queue: pq.size=3, pmode=0, max:score=29/72, rid=0, fid=6880
depth:  15, queue: pq.size=3, pmode=0, max:score=31/72, rid=41, fid=16
depth:  16, queue: pq.size=3, pmode=0, max:score=32/72, rid=12, fid=0
depth:  17, queue: pq.size=3, pmode=0, max:score=33/72, rid=63, fid=90279
depth:  18, queue: pq.size=3, pmode=1, max:score=34/72, rid=353, fid=277
depth:  19, queue: pq.size=3, pmode=1, max:score=35/72, rid=369, fid=0
depth:  20, queue: pq.size=3, pmode=1, max:score=36/72, rid=144, fid=0
depth:  21, queue: pq.size=3, pmode=1, max:score=37/72, rid=198, fid=2464
depth:  22, queue: pq.size=3, pmode=1, max:score=38/72, rid=296, fid=45
depth:  23, queue: pq.size=3, pmode=1, max:score=40/72, rid=137, fid=20864
depth:  24, queue: pq.size=3, pmode=1, max:score=42/72, rid=406, fid=2366
depth:  25, queue: pq.size=3, pmode=1, max:score=43/72, rid=326, fid=15076
depth:  26, queue: pq.size=3, pmode=1, max:score=44/72, rid=166, fid=36
depth:  27, queue: pq.size=3, pmode=1, max:score=45/72, rid=446, fid=127
depth:  28, queue: pq.size=3, pmode=1, max:score=46/72, rid=149, fid=16809
depth:  29, queue: pq.size=3, pmode=1, max:score=47/72, rid=256, fid=523
depth:  30, queue: pq.size=3, pmode=1, max:score=48/72, rid=213, fid=1259
depth:  31, queue: pq.size=3, pmode=1, max:score=49/72, rid=478, fid=660
depth:  32, queue: pq.size=3, pmode=1, max:score=50/72, rid=476, fid=98186
depth:  33, queue: pq.size=3, pmode=1, max:score=51/72, rid=118, fid=2629
depth:  34, queue: pq.size=3, pmode=1, max:score=52/72, rid=118, fid=3005
depth:  35, queue: pq.size=3, pmode=1, max:score=53/72, rid=180, fid=144690
depth:  36, queue: pq.size=3, pmode=1, max:score=54/72, rid=492, fid=2535
depth:  37, queue: pq.size=3, pmode=1, max:score=54/72, rid=368, fid=126999
depth:  38, queue: pq.size=3, pmode=1, max:score=55/72, rid=366, fid=9492
depth:  39, queue: pq.size=3, pmode=1, max:score=56/72, rid=408, fid=122343
depth:  40, queue: pq.size=3, pmode=1, max:score=56/72, rid=151, fid=5367
depth:  41, queue: pq.size=3, pmode=1, max:score=57/72, rid=256, fid=1369
depth:  42, queue: pq.size=3, pmode=1, max:score=58/72, rid=332, fid=131782
depth:  43, queue: pq.size=3, pmode=1, max:score=59/72, rid=54, fid=9
depth:  44, queue: pq.size=3, pmode=1, max:score=59/72, rid=434, fid=1552
depth:  45, queue: pq.size=3, pmode=1, max:score=60/72, rid=438, fid=216
depth:  46, queue: pq.size=3, pmode=1, max:score=60/72, rid=216, fid=134395
depth:  47, queue: pq.size=3, pmode=1, max:score=61/72, rid=330, fid=7978
depth:  48, queue: pq.size=3, pmode=1, max:score=62/72, rid=222, fid=37
depth:  49, queue: pq.size=3, pmode=1, max:score=62/72, rid=222, fid=2615
depth:  50, queue: pq.size=3, pmode=1, max:score=64/72, rid=330, fid=60540
depth:  51, queue: pq.size=3, pmode=1, max:score=65/72, rid=222, fid=35
depth:  52, queue: pq.size=3, pmode=1, max:score=65/72, rid=222, fid=1256
depth:  53, queue: pq.size=3, pmode=1, max:score=66/72, rid=122, fid=3619
depth:  54, queue: pq.size=3, pmode=1, max:score=66/72, rid=416, fid=111218
depth:  55, queue: pq.size=3, pmode=1, max:score=67/72, rid=244, fid=171446
depth:  56, queue: pq.size=3, pmode=1, max:score=67/72, rid=292, fid=205891
depth:  57, queue: pq.size=3, pmode=1, max:score=67/72, rid=258, fid=61
depth:  58, queue: pq.size=3, pmode=1, max:score=68/72, rid=302, fid=29862
depth:  59, queue: pq.size=3, pmode=1, max:score=68/72, rid=320, fid=65
depth:  60, queue: pq.size=3, pmode=1, max:score=69/72, rid=102, fid=12860
depth:  61, queue: pq.size=3, pmode=1, max:score=69/72, rid=415, fid=221237
depth:  62, queue: pq.size=3, pmode=1, max:score=70/72, rid=357, fid=425
depth:  63, queue: pq.size=3, pmode=1, max:score=70/72, rid=248, fid=61900
depth:  64, queue: pq.size=3, pmode=1, max:score=70/72, rid=196, fid=84927
depth:  65, queue: pq.size=3, pmode=1, max:score=71/72, rid=412, fid=77128
depth:  66, queue: pq.size=3, pmode=1, max:score=71/72, rid=228, fid=23649
depth:  67, queue: pq.size=3, pmode=1, max:score=71/72, rid=50, fid=685
depth:  68, queue: pq.size=3, pmode=1, max:score=72/72, rid=339, fid=7646
result size: 69


--- Performance ---
Total Execution Time: 47.502 sec
