--- Configuration ---
P_BEAM_WIDTH: 262144
P_SLICE: 1
P_EVALUATION: 1
P_THRESHOLD: 20
P_SN: 5
P_EN: 12
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=140, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=84, fid=34
depth:   2, queue: pq.size=3, pmode=0, max:score=10/72, rid=36, fid=0
depth:   3, queue: pq.size=3, pmode=0, max:score=13/72, rid=27, fid=86
depth:   4, queue: pq.size=3, pmode=0, max:score=15/72, rid=139, fid=116311
depth:   5, queue: pq.size=3, pmode=0, max:score=17/72, rid=22, fid=64
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=197, fid=4561
depth:   7, queue: pq.size=3, pmode=0, max:score=20/72, rid=104, fid=2
depth:   8, queue: pq.size=3, pmode=0, max:score=22/72, rid=41, fid=453
depth:   9, queue: pq.size=3, pmode=0, max:score=24/72, rid=169, fid=886
depth:  10, queue: pq.size=3, pmode=0, max:score=26/72, rid=200, fid=0
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=67, fid=437
depth:  12, queue: pq.size=3, pmode=0, max:score=29/72, rid=197, fid=249
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=40, fid=0
depth:  14, queue: pq.size=3, pmode=0, max:score=32/72, rid=77, fid=81
depth:  15, queue: pq.size=3, pmode=0, max:score=33/72, rid=128, fid=13
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=20, fid=8097
depth:  17, queue: pq.size=3, pmode=0, max:score=36/72, rid=172, fid=3
depth:  18, queue: pq.size=3, pmode=0, max:score=37/72, rid=172, fid=45212
depth:  19, queue: pq.size=3, pmode=0, max:score=39/72, rid=77, fid=15
depth:  20, queue: pq.size=3, pmode=1, max:score=39/72, rid=418, fid=2
depth:  21, queue: pq.size=3, pmode=1, max:score=41/72, rid=470, fid=129
depth:  22, queue: pq.size=3, pmode=1, max:score=42/72, rid=410, fid=1
depth:  23, queue: pq.size=3, pmode=1, max:score=43/72, rid=192, fid=12646
depth:  24, queue: pq.size=3, pmode=1, max:score=44/72, rid=265, fid=201
depth:  25, queue: pq.size=3, pmode=1, max:score=46/72, rid=403, fid=12195
depth:  26, queue: pq.size=3, pmode=1, max:score=47/72, rid=23, fid=3279
depth:  27, queue: pq.size=3, pmode=1, max:score=48/72, rid=210, fid=12
