--- Configuration ---
P_BEAM_WIDTH: 262144
P_SLICE: 1
P_EVALUATION: 1
P_THRESHOLD: 18
P_SN: 2
P_EN: 11
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=244, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=244, fid=43
depth:   2, queue: pq.size=3, pmode=0, max:score=10/72, rid=126, fid=114
depth:   3, queue: pq.size=3, pmode=0, max:score=13/72, rid=430, fid=1
depth:   4, queue: pq.size=3, pmode=0, max:score=15/72, rid=470, fid=1230
depth:   5, queue: pq.size=3, pmode=0, max:score=17/72, rid=470, fid=4493
depth:   6, queue: pq.size=3, pmode=0, max:score=19/72, rid=470, fid=4292
depth:   7, queue: pq.size=3, pmode=0, max:score=21/72, rid=349, fid=2
depth:   8, queue: pq.size=3, pmode=0, max:score=23/72, rid=350, fid=136
depth:   9, queue: pq.size=3, pmode=0, max:score=24/72, rid=292, fid=2
depth:  10, queue: pq.size=3, pmode=0, max:score=26/72, rid=204, fid=236
depth:  11, queue: pq.size=3, pmode=0, max:score=29/72, rid=299, fid=6
depth:  12, queue: pq.size=3, pmode=0, max:score=30/72, rid=157, fid=0
depth:  13, queue: pq.size=3, pmode=0, max:score=31/72, rid=299, fid=1414
depth:  14, queue: pq.size=3, pmode=0, max:score=33/72, rid=483, fid=968
depth:  15, queue: pq.size=3, pmode=0, max:score=34/72, rid=400, fid=159
depth:  16, queue: pq.size=3, pmode=0, max:score=36/72, rid=400, fid=339
depth:  17, queue: pq.size=3, pmode=0, max:score=36/72, rid=254, fid=11
depth:  18, queue: pq.size=3, pmode=1, max:score=37/72, rid=298, fid=5299
depth:  19, queue: pq.size=3, pmode=1, max:score=38/72, rid=25, fid=3851
depth:  20, queue: pq.size=3, pmode=1, max:score=39/72, rid=25, fid=5883
depth:  21, queue: pq.size=3, pmode=1, max:score=41/72, rid=380, fid=92034
depth:  22, queue: pq.size=3, pmode=1, max:score=42/72, rid=360, fid=4438
depth:  23, queue: pq.size=3, pmode=1, max:score=43/72, rid=8, fid=343
depth:  24, queue: pq.size=3, pmode=1, max:score=45/72, rid=483, fid=542
depth:  25, queue: pq.size=3, pmode=1, max:score=46/72, rid=123, fid=3
depth:  26, queue: pq.size=3, pmode=1, max:score=47/72, rid=298, fid=158345
depth:  27, queue: pq.size=3, pmode=1, max:score=48/72, rid=449, fid=0
depth:  28, queue: pq.size=3, pmode=1, max:score=49/72, rid=449, fid=10
depth:  29, queue: pq.size=3, pmode=1, max:score=50/72, rid=144, fid=5001
depth:  30, queue: pq.size=3, pmode=1, max:score=51/72, rid=144, fid=5642
depth:  31, queue: pq.size=3, pmode=1, max:score=52/72, rid=319, fid=10536
depth:  32, queue: pq.size=3, pmode=1, max:score=53/72, rid=11, fid=95067
depth:  33, queue: pq.size=3, pmode=1, max:score=54/72, rid=13, fid=0
depth:  34, queue: pq.size=3, pmode=1, max:score=54/72, rid=13, fid=990
depth:  35, queue: pq.size=3, pmode=1, max:score=55/72, rid=42, fid=62263
depth:  36, queue: pq.size=3, pmode=1, max:score=55/72, rid=221, fid=83712
depth:  37, queue: pq.size=3, pmode=1, max:score=56/72, rid=8, fid=42073
depth:  38, queue: pq.size=3, pmode=1, max:score=57/72, rid=221, fid=53944
depth:  39, queue: pq.size=3, pmode=1, max:score=58/72, rid=79, fid=28515
depth:  40, queue: pq.size=3, pmode=1, max:score=58/72, rid=38, fid=76913
depth:  41, queue: pq.size=3, pmode=1, max:score=59/72, rid=28, fid=47236
depth:  42, queue: pq.size=3, pmode=1, max:score=60/72, rid=71, fid=140630
depth:  43, queue: pq.size=3, pmode=1, max:score=61/72, rid=221, fid=12545
depth:  44, queue: pq.size=3, pmode=1, max:score=62/72, rid=37, fid=132322
depth:  45, queue: pq.size=3, pmode=1, max:score=62/72, rid=347, fid=1858
depth:  46, queue: pq.size=3, pmode=1, max:score=62/72, rid=41, fid=1923
depth:  47, queue: pq.size=3, pmode=1, max:score=63/72, rid=114, fid=1677
depth:  48, queue: pq.size=3, pmode=1, max:score=64/72, rid=156, fid=8
depth:  49, queue: pq.size=3, pmode=1, max:score=64/72, rid=156, fid=723
depth:  50, queue: pq.size=3, pmode=1, max:score=65/72, rid=113, fid=85922
depth:  51, queue: pq.size=3, pmode=1, max:score=65/72, rid=271, fid=6431
depth:  52, queue: pq.size=3, pmode=1, max:score=65/72, rid=61, fid=712
depth:  53, queue: pq.size=3, pmode=1, max:score=66/72, rid=102, fid=138804
depth:  54, queue: pq.size=3, pmode=1, max:score=66/72, rid=63, fid=207
depth:  55, queue: pq.size=3, pmode=1, max:score=67/72, rid=113, fid=144743
depth:  56, queue: pq.size=3, pmode=1, max:score=67/72, rid=86, fid=2
depth:  57, queue: pq.size=3, pmode=1, max:score=67/72, rid=37, fid=752
depth:  58, queue: pq.size=3, pmode=1, max:score=68/72, rid=324, fid=13227
depth:  59, queue: pq.size=3, pmode=1, max:score=68/72, rid=26, fid=6
depth:  60, queue: pq.size=3, pmode=1, max:score=69/72, rid=113, fid=221686
depth:  61, queue: pq.size=3, pmode=1, max:score=69/72, rid=247, fid=35155
depth:  62, queue: pq.size=3, pmode=1, max:score=70/72, rid=493, fid=1237
depth:  63, queue: pq.size=3, pmode=1, max:score=70/72, rid=29, fid=21
depth:  64, queue: pq.size=3, pmode=1, max:score=70/72, rid=119, fid=1454
depth:  65, queue: pq.size=3, pmode=1, max:score=71/72, rid=372, fid=110556
depth:  66, queue: pq.size=3, pmode=1, max:score=71/72, rid=83, fid=0
depth:  67, queue: pq.size=3, pmode=1, max:score=71/72, rid=86, fid=199
depth:  68, queue: pq.size=3, pmode=1, max:score=71/72, rid=52, fid=4320
depth:  69, queue: pq.size=3, pmode=1, max:score=72/72, rid=341, fid=13143
result size: 70


--- Performance ---
Total Execution Time: 48.261 sec
