--- Configuration ---
P_SN: 4
P_EN: 12
P_SLICE: 1
P_BEAM_WIDTH: 16384
P_THRESHOLD: 22
---------------------

start algo2_1
depth:   0, queue: pq.size=2, pmode=0, max:score=4/72, rid=209, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=7/72, rid=261, fid=35
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=221, fid=1
depth:   3, queue: pq.size=3, pmode=0, max:score=11/72, rid=261, fid=168
depth:   4, queue: pq.size=3, pmode=0, max:score=13/72, rid=261, fid=1222
depth:   5, queue: pq.size=3, pmode=0, max:score=15/72, rid=259, fid=7745
depth:   6, queue: pq.size=3, pmode=0, max:score=17/72, rid=236, fid=323
depth:   7, queue: pq.size=3, pmode=0, max:score=19/72, rid=236, fid=908
depth:   8, queue: pq.size=3, pmode=0, max:score=21/72, rid=236, fid=112
depth:   9, queue: pq.size=3, pmode=0, max:score=23/72, rid=216, fid=51
depth:  10, queue: pq.size=3, pmode=0, max:score=24/72, rid=141, fid=5
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=208, fid=676
depth:  12, queue: pq.size=3, pmode=0, max:score=28/72, rid=192, fid=62
depth:  13, queue: pq.size=3, pmode=0, max:score=29/72, rid=215, fid=8363
depth:  14, queue: pq.size=3, pmode=0, max:score=31/72, rid=122, fid=117
depth:  15, queue: pq.size=3, pmode=0, max:score=32/72, rid=242, fid=7
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=267, fid=34
depth:  17, queue: pq.size=3, pmode=0, max:score=35/72, rid=267, fid=174
depth:  18, queue: pq.size=3, pmode=0, max:score=36/72, rid=267, fid=954
depth:  19, queue: pq.size=3, pmode=0, max:score=38/72, rid=15, fid=320
depth:  20, queue: pq.size=3, pmode=0, max:score=39/72, rid=270, fid=2
depth:  21, queue: pq.size=3, pmode=0, max:score=40/72, rid=7, fid=80
depth:  22, queue: pq.size=3, pmode=1, max:score=40/72, rid=76, fid=6
depth:  23, queue: pq.size=3, pmode=1, max:score=41/72, rid=76, fid=42
depth:  24, queue: pq.size=3, pmode=1, max:score=42/72, rid=210, fid=156
depth:  25, queue: pq.size=3, pmode=1, max:score=44/72, rid=302, fid=244
depth:  26, queue: pq.size=3, pmode=1, max:score=45/72, rid=263, fid=245
depth:  27, queue: pq.size=3, pmode=1, max:score=45/72, rid=115, fid=341
depth:  28, queue: pq.size=3, pmode=1, max:score=46/72, rid=2, fid=4461
depth:  29, queue: pq.size=3, pmode=1, max:score=47/72, rid=79, fid=99
depth:  30, queue: pq.size=3, pmode=1, max:score=48/72, rid=97, fid=884
depth:  31, queue: pq.size=3, pmode=1, max:score=49/72, rid=285, fid=3605
depth:  32, queue: pq.size=3, pmode=1, max:score=49/72, rid=331, fid=46
depth:  33, queue: pq.size=3, pmode=1, max:score=50/72, rid=97, fid=9042
depth:  34, queue: pq.size=3, pmode=1, max:score=51/72, rid=311, fid=754
depth:  35, queue: pq.size=3, pmode=1, max:score=53/72, rid=429, fid=8492
depth:  36, queue: pq.size=3, pmode=1, max:score=53/72, rid=304, fid=14749
depth:  37, queue: pq.size=3, pmode=1, max:score=54/72, rid=304, fid=8409
depth:  38, queue: pq.size=3, pmode=1, max:score=55/72, rid=484, fid=14
depth:  39, queue: pq.size=3, pmode=1, max:score=55/72, rid=490, fid=477
depth:  40, queue: pq.size=3, pmode=1, max:score=56/72, rid=5, fid=2139
depth:  41, queue: pq.size=3, pmode=1, max:score=57/72, rid=478, fid=755
