--- Configuration ---
P_BEAM_WIDTH: 262144
P_SLICE: 1
P_EVALUATION: 1
P_THRESHOLD: 22
P_SN: 2
P_EN: 11
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=6/72, rid=237, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=8/72, rid=237, fid=1
depth:   2, queue: pq.size=3, pmode=0, max:score=10/72, rid=125, fid=0
depth:   3, queue: pq.size=3, pmode=0, max:score=12/72, rid=484, fid=389
depth:   4, queue: pq.size=3, pmode=0, max:score=14/72, rid=202, fid=3
depth:   5, queue: pq.size=3, pmode=0, max:score=16/72, rid=469, fid=313
depth:   6, queue: pq.size=3, pmode=0, max:score=18/72, rid=352, fid=105
depth:   7, queue: pq.size=3, pmode=0, max:score=20/72, rid=312, fid=22352
depth:   8, queue: pq.size=3, pmode=0, max:score=22/72, rid=484, fid=2957
depth:   9, queue: pq.size=3, pmode=0, max:score=25/72, rid=400, fid=2
depth:  10, queue: pq.size=3, pmode=0, max:score=26/72, rid=365, fid=6
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=298, fid=37573
depth:  12, queue: pq.size=3, pmode=0, max:score=29/72, rid=320, fid=9879
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=427, fid=33
depth:  14, queue: pq.size=3, pmode=0, max:score=32/72, rid=366, fid=31512
depth:  15, queue: pq.size=3, pmode=0, max:score=33/72, rid=337, fid=2916
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=338, fid=7
depth:  17, queue: pq.size=3, pmode=0, max:score=35/72, rid=127, fid=153369
depth:  18, queue: pq.size=3, pmode=0, max:score=36/72, rid=359, fid=14726
depth:  19, queue: pq.size=3, pmode=0, max:score=38/72, rid=91, fid=56
depth:  20, queue: pq.size=3, pmode=0, max:score=39/72, rid=91, fid=288
depth:  21, queue: pq.size=3, pmode=0, max:score=40/72, rid=180, fid=37
depth:  22, queue: pq.size=3, pmode=1, max:score=41/72, rid=221, fid=7995
depth:  23, queue: pq.size=3, pmode=1, max:score=42/72, rid=10, fid=259
depth:  24, queue: pq.size=3, pmode=1, max:score=43/72, rid=221, fid=54536
depth:  25, queue: pq.size=3, pmode=1, max:score=44/72, rid=221, fid=79678
depth:  26, queue: pq.size=3, pmode=1, max:score=45/72, rid=193, fid=219986
depth:  27, queue: pq.size=3, pmode=1, max:score=46/72, rid=193, fid=64851
depth:  28, queue: pq.size=3, pmode=1, max:score=46/72, rid=38, fid=71429
