--- Configuration ---
P_BEAM_WIDTH: 262144
P_SLICE: 1
P_EVALUATION: 1
P_THRESHOLD: 20
P_SN: 4
P_EN: 10
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=8/72, rid=28, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=9/72, rid=120, fid=0
depth:   2, queue: pq.size=3, pmode=0, max:score=11/72, rid=256, fid=1343
depth:   3, queue: pq.size=3, pmode=0, max:score=14/72, rid=209, fid=3960
depth:   4, queue: pq.size=3, pmode=0, max:score=16/72, rid=265, fid=4180
depth:   5, queue: pq.size=3, pmode=0, max:score=18/72, rid=219, fid=335
depth:   6, queue: pq.size=3, pmode=0, max:score=21/72, rid=219, fid=1381
depth:   7, queue: pq.size=3, pmode=0, max:score=22/72, rid=52, fid=2
depth:   8, queue: pq.size=3, pmode=0, max:score=24/72, rid=179, fid=254
depth:   9, queue: pq.size=3, pmode=0, max:score=25/72, rid=16, fid=3
depth:  10, queue: pq.size=3, pmode=0, max:score=27/72, rid=177, fid=46
depth:  11, queue: pq.size=3, pmode=0, max:score=28/72, rid=3, fid=23
depth:  12, queue: pq.size=3, pmode=0, max:score=30/72, rid=111, fid=172
depth:  13, queue: pq.size=3, pmode=0, max:score=32/72, rid=33, fid=36
depth:  14, queue: pq.size=3, pmode=0, max:score=34/72, rid=100, fid=127
depth:  15, queue: pq.size=3, pmode=0, max:score=35/72, rid=250, fid=7
depth:  16, queue: pq.size=3, pmode=0, max:score=36/72, rid=187, fid=0
depth:  17, queue: pq.size=3, pmode=0, max:score=37/72, rid=163, fid=17
depth:  18, queue: pq.size=3, pmode=0, max:score=39/72, rid=191, fid=269
depth:  19, queue: pq.size=3, pmode=0, max:score=40/72, rid=49, fid=7
depth:  20, queue: pq.size=3, pmode=1, max:score=40/72, rid=80, fid=789
depth:  21, queue: pq.size=3, pmode=1, max:score=41/72, rid=307, fid=12433
depth:  22, queue: pq.size=3, pmode=1, max:score=43/72, rid=333, fid=212
depth:  23, queue: pq.size=3, pmode=1, max:score=44/72, rid=203, fid=223738
depth:  24, queue: pq.size=3, pmode=1, max:score=45/72, rid=173, fid=806
depth:  25, queue: pq.size=3, pmode=1, max:score=46/72, rid=195, fid=19748
