--- Configuration ---
P_SN: 2
P_EN: 10
P_SLICE: 64
P_BEAM_WIDTH: 262144
P_THRESHOLD: 22
P_EVALUATION: 1
---------------------

start algo2_1
depth:   0, queue: pq.size=2, pmode=0, max:score=3/72, rid=8, fid=0
depth:   1, queue: pq.size=1, pmode=0, max:score=3/72, rid=9, fid=9
depth:   2, queue: pq.size=3, pmode=0, max:score=4/72, rid=9, fid=10
depth:   3, queue: pq.size=3, pmode=0, max:score=5/72, rid=9, fid=123
depth:   4, queue: pq.size=3, pmode=0, max:score=6/72, rid=9, fid=205
depth:   5, queue: pq.size=3, pmode=0, max:score=7/72, rid=10, fid=1
depth:   6, queue: pq.size=3, pmode=0, max:score=8/72, rid=4, fid=1
depth:   7, queue: pq.size=3, pmode=0, max:score=9/72, rid=10, fid=158
depth:   8, queue: pq.size=3, pmode=0, max:score=10/72, rid=6, fid=1021
depth:   9, queue: pq.size=3, pmode=0, max:score=11/72, rid=6, fid=925
depth:  10, queue: pq.size=3, pmode=0, max:score=12/72, rid=3, fid=7
depth:  11, queue: pq.size=3, pmode=0, max:score=13/72, rid=3, fid=11
depth:  12, queue: pq.size=3, pmode=0, max:score=14/72, rid=3, fid=32
depth:  13, queue: pq.size=3, pmode=0, max:score=15/72, rid=3, fid=118
depth:  14, queue: pq.size=3, pmode=0, max:score=16/72, rid=6, fid=38069
depth:  15, queue: pq.size=3, pmode=0, max:score=16/72, rid=9, fid=1
depth:  16, queue: pq.size=3, pmode=0, max:score=16/72, rid=5, fid=19483
depth:  17, queue: pq.size=3, pmode=0, max:score=17/72, rid=9, fid=1
depth:  18, queue: pq.size=3, pmode=0, max:score=18/72, rid=4, fid=38
depth:  19, queue: pq.size=3, pmode=0, max:score=18/72, rid=1, fid=7
depth:  20, queue: pq.size=3, pmode=0, max:score=18/72, rid=4, fid=1351
depth:  21, queue: pq.size=3, pmode=0, max:score=19/72, rid=3, fid=333
depth:  22, queue: pq.size=3, pmode=1, max:score=20/72, rid=391, fid=1620
depth:  23, queue: pq.size=3, pmode=1, max:score=21/72, rid=3, fid=569
depth:  24, queue: pq.size=3, pmode=1, max:score=23/72, rid=373, fid=95
depth:  25, queue: pq.size=3, pmode=1, max:score=26/72, rid=260, fid=18
depth:  26, queue: pq.size=3, pmode=1, max:score=28/72, rid=239, fid=27
depth:  27, queue: pq.size=3, pmode=1, max:score=29/72, rid=408, fid=2399
depth:  28, queue: pq.size=3, pmode=1, max:score=31/72, rid=494, fid=18
depth:  29, queue: pq.size=3, pmode=1, max:score=32/72, rid=427, fid=667
depth:  30, queue: pq.size=3, pmode=1, max:score=34/72, rid=445, fid=10947
depth:  31, queue: pq.size=3, pmode=1, max:score=35/72, rid=429, fid=2270
depth:  32, queue: pq.size=3, pmode=1, max:score=36/72, rid=429, fid=37834
depth:  33, queue: pq.size=3, pmode=1, max:score=38/72, rid=449, fid=4253
depth:  34, queue: pq.size=3, pmode=1, max:score=39/72, rid=429, fid=30261
depth:  35, queue: pq.size=3, pmode=1, max:score=41/72, rid=403, fid=22559
depth:  36, queue: pq.size=3, pmode=1, max:score=43/72, rid=403, fid=9931
depth:  37, queue: pq.size=3, pmode=1, max:score=44/72, rid=403, fid=67329
depth:  38, queue: pq.size=3, pmode=1, max:score=45/72, rid=196, fid=14369
depth:  39, queue: pq.size=3, pmode=1, max:score=46/72, rid=196, fid=65874
depth:  40, queue: pq.size=3, pmode=1, max:score=47/72, rid=274, fid=7917
depth:  41, queue: pq.size=3, pmode=1, max:score=48/72, rid=340, fid=52276
depth:  42, queue: pq.size=3, pmode=1, max:score=49/72, rid=234, fid=53675
depth:  43, queue: pq.size=3, pmode=1, max:score=50/72, rid=241, fid=1085
depth:  44, queue: pq.size=3, pmode=1, max:score=51/72, rid=211, fid=2642
depth:  45, queue: pq.size=3, pmode=1, max:score=52/72, rid=195, fid=27015
depth:  46, queue: pq.size=3, pmode=1, max:score=53/72, rid=195, fid=1681
depth:  47, queue: pq.size=3, pmode=1, max:score=54/72, rid=195, fid=253848
depth:  48, queue: pq.size=3, pmode=1, max:score=55/72, rid=110, fid=5689
depth:  49, queue: pq.size=3, pmode=1, max:score=55/72, rid=361, fid=3111
depth:  50, queue: pq.size=3, pmode=1, max:score=56/72, rid=126, fid=21626
depth:  51, queue: pq.size=3, pmode=1, max:score=57/72, rid=106, fid=76291
depth:  52, queue: pq.size=3, pmode=1, max:score=57/72, rid=501, fid=8900
depth:  53, queue: pq.size=3, pmode=1, max:score=58/72, rid=308, fid=188950
depth:  54, queue: pq.size=3, pmode=1, max:score=59/72, rid=481, fid=308
depth:  55, queue: pq.size=3, pmode=1, max:score=60/72, rid=440, fid=99
depth:  56, queue: pq.size=3, pmode=1, max:score=60/72, rid=101, fid=195
depth:  57, queue: pq.size=3, pmode=1, max:score=61/72, rid=377, fid=7368
depth:  58, queue: pq.size=3, pmode=1, max:score=62/72, rid=73, fid=97889
depth:  59, queue: pq.size=3, pmode=1, max:score=62/72, rid=345, fid=7138
depth:  60, queue: pq.size=3, pmode=1, max:score=63/72, rid=403, fid=23439
depth:  61, queue: pq.size=3, pmode=1, max:score=63/72, rid=105, fid=96
depth:  62, queue: pq.size=3, pmode=1, max:score=64/72, rid=255, fid=3871
depth:  63, queue: pq.size=3, pmode=1, max:score=64/72, rid=50, fid=112
depth:  64, queue: pq.size=3, pmode=1, max:score=65/72, rid=204, fid=4636
depth:  65, queue: pq.size=3, pmode=1, max:score=65/72, rid=310, fid=4
depth:  66, queue: pq.size=3, pmode=1, max:score=65/72, rid=71, fid=1694
depth:  67, queue: pq.size=3, pmode=1, max:score=66/72, rid=410, fid=44158
depth:  68, queue: pq.size=3, pmode=1, max:score=66/72, rid=99, fid=312
depth:  69, queue: pq.size=3, pmode=1, max:score=67/72, rid=58, fid=17271
depth:  70, queue: pq.size=3, pmode=1, max:score=67/72, rid=71, fid=369
depth:  71, queue: pq.size=3, pmode=1, max:score=68/72, rid=315, fid=22543
depth:  72, queue: pq.size=3, pmode=1, max:score=68/72, rid=41, fid=47
depth:  73, queue: pq.size=3, pmode=1, max:score=68/72, rid=71, fid=170
depth:  74, queue: pq.size=3, pmode=1, max:score=69/72, rid=293, fid=107188
depth:  75, queue: pq.size=3, pmode=1, max:score=69/72, rid=40, fid=109
depth:  76, queue: pq.size=3, pmode=1, max:score=70/72, rid=209, fid=15802
depth:  77, queue: pq.size=3, pmode=1, max:score=70/72, rid=365, fid=0
depth:  78, queue: pq.size=3, pmode=1, max:score=70/72, rid=65, fid=344
depth:  79, queue: pq.size=3, pmode=1, max:score=71/72, rid=295, fid=19336
depth:  80, queue: pq.size=3, pmode=1, max:score=71/72, rid=52, fid=112
depth:  81, queue: pq.size=3, pmode=1, max:score=72/72, rid=331, fid=2783
result size: 82


--- Performance ---
Total Execution Time: 47.376 sec
