--- Configuration ---
P_BEAM_WIDTH: 262144
P_SLICE: 1
P_EVALUATION: 1
P_THRESHOLD: 18
P_SN: 4
P_EN: 12
---------------------

start algo2_1
depth:   0, queue: pq.size=1, pmode=0, max:score=5/72, rid=281, fid=0
depth:   1, queue: pq.size=3, pmode=0, max:score=7/72, rid=226, fid=1
depth:   2, queue: pq.size=3, pmode=0, max:score=9/72, rid=263, fid=1304
depth:   3, queue: pq.size=3, pmode=0, max:score=12/72, rid=249, fid=0
depth:   4, queue: pq.size=3, pmode=0, max:score=13/72, rid=238, fid=672
depth:   5, queue: pq.size=3, pmode=0, max:score=16/72, rid=215, fid=63
depth:   6, queue: pq.size=3, pmode=0, max:score=18/72, rid=238, fid=45910
depth:   7, queue: pq.size=3, pmode=0, max:score=19/72, rid=13, fid=13
depth:   8, queue: pq.size=3, pmode=0, max:score=21/72, rid=231, fid=24503
depth:   9, queue: pq.size=3, pmode=0, max:score=23/72, rid=231, fid=68907
depth:  10, queue: pq.size=3, pmode=0, max:score=26/72, rid=209, fid=1402
depth:  11, queue: pq.size=3, pmode=0, max:score=27/72, rid=243, fid=13877
depth:  12, queue: pq.size=3, pmode=0, max:score=29/72, rid=162, fid=109
depth:  13, queue: pq.size=3, pmode=0, max:score=30/72, rid=239, fid=1219
depth:  14, queue: pq.size=3, pmode=0, max:score=31/72, rid=130, fid=187575
depth:  15, queue: pq.size=3, pmode=0, max:score=33/72, rid=81, fid=1825
depth:  16, queue: pq.size=3, pmode=0, max:score=34/72, rid=128, fid=138
depth:  17, queue: pq.size=3, pmode=0, max:score=35/72, rid=252, fid=53014
depth:  18, queue: pq.size=3, pmode=1, max:score=36/72, rid=35, fid=723
depth:  19, queue: pq.size=3, pmode=1, max:score=37/72, rid=432, fid=2053
depth:  20, queue: pq.size=3, pmode=1, max:score=39/72, rid=417, fid=18265
depth:  21, queue: pq.size=3, pmode=1, max:score=40/72, rid=214, fid=24
depth:  22, queue: pq.size=3, pmode=1, max:score=42/72, rid=185, fid=13830
depth:  23, queue: pq.size=3, pmode=1, max:score=43/72, rid=223, fid=2870
depth:  24, queue: pq.size=3, pmode=1, max:score=45/72, rid=223, fid=72
depth:  25, queue: pq.size=3, pmode=1, max:score=46/72, rid=219, fid=179
depth:  26, queue: pq.size=3, pmode=1, max:score=47/72, rid=255, fid=426
depth:  27, queue: pq.size=3, pmode=1, max:score=48/72, rid=255, fid=610
depth:  28, queue: pq.size=3, pmode=1, max:score=50/72, rid=467, fid=201863
depth:  29, queue: pq.size=3, pmode=1, max:score=50/72, rid=289, fid=0
depth:  30, queue: pq.size=3, pmode=1, max:score=51/72, rid=350, fid=15
depth:  31, queue: pq.size=3, pmode=1, max:score=51/72, rid=27, fid=4468
